
Variant-level average across 5 folds - Epoch 29
Overall Results:
Macro-F1: 0.5022
Macro-Precision: 0.5038
Macro-Recall: 0.5040
Accuracy: 0.5127

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6395   0.6620       0.6184     0.6581     3.21
2        0.7283   0.6495       0.8289     0.7991     3.20
3        0.3316   0.2793       0.4079     0.4877     3.16
4        0.6752   0.6543       0.6974     0.7910     3.18
5        0.4294   0.3762       0.5000     0.5861     3.84
6        0.4651   0.4255       0.5128     0.6378     3.21
7        0.4271   0.3534       0.5395     0.5492     3.91
8        0.0200   0.0161       0.0263     0.1967     4.03
9        0.5511   0.4161       0.8158     0.5861     3.16
10       0.5482   0.4463       0.7105     0.6352     3.85
11       0.2825   0.2475       0.3289     0.4795     4.00
12       0.5789   0.4955       0.6962     0.5266     4.43
13       0.4698   0.4795       0.4605     0.6762     3.20
14       0.4946   0.4182       0.6053     0.6148     3.95
15       0.3793   0.3367       0.4342     0.5574     3.19
16       0.5410   0.7174       0.4342     0.6500     3.19
17       0.5778   0.6190       0.5417     0.6149     3.01
18       0.5857   0.6406       0.5395     0.6375     3.19
21       0.2642   0.2625       0.2658     0.5224     4.11
22       0.2370   0.1894       0.3165     0.3402     4.22
31       0.6143   0.6719       0.5658     0.6604     3.21
32       0.4965   0.5385       0.4605     0.5506     3.29
33       0.3567   0.3415       0.3733     0.3648     3.44
34       0.5942   0.6613       0.5395     0.6478     3.21
41       0.3353   0.3182       0.3544     0.3393     3.46
42       0.3875   0.3827       0.3924     0.4201     3.44
43       0.4920   0.4259       0.5823     0.4444     3.73
45       0.2500   0.3265       0.2025     0.4320     3.66
51       0.3117   0.3200       0.3038     0.3728     3.46
52       0.3766   0.3867       0.3671     0.4320     3.53
53       0.6294   0.5254       0.7848     0.5680     3.61
54       0.4945   0.4369       0.5696     0.4524     3.74
61       0.4755   0.5312       0.4304     0.5562     3.43
62       0.3429   0.3125       0.3797     0.3275     3.75
63       0.3268   0.3378       0.3165     0.3905     4.01
64       0.4688   0.6122       0.3797     0.5976     4.00
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.5987   0.6026       0.5949     0.6272     4.12
67       0.5000   0.5205       0.4810     0.5476     3.79
68       0.3468   0.3191       0.3797     0.3314     3.64
72       0.0000   0.0000       0.0000     0.0000     62.04
73       0.0000   0.0000       0.0000     0.0000     28.00
83       0.6479   0.5750       0.7419     0.6622     4.46
84       0.6667   0.6053       0.7419     0.6892     4.47
