
Variant-level average across 5 folds - Epoch 26
Overall Results:
Macro-F1: 0.4608
Macro-Precision: 0.4627
Macro-Recall: 0.4615
Accuracy: 0.4729

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4615   0.5556       0.3947     0.5484     3.21
2        0.4762   0.3731       0.6579     0.5299     3.20
3        0.5856   0.5048       0.6974     0.6926     3.16
4        0.4390   0.3488       0.5921     0.5287     3.18
5        0.2133   0.2162       0.2105     0.5164     3.84
6        0.2754   0.2584       0.2949     0.5236     3.21
7        0.4457   0.3796       0.5395     0.5820     3.91
8        0.0300   0.0242       0.0395     0.2049     4.03
9        0.5591   0.4727       0.6842     0.6639     3.16
10       0.5319   0.4464       0.6579     0.6393     3.85
11       0.1798   0.1569       0.2105     0.4016     4.00
12       0.4859   0.4388       0.5443     0.4615     4.43
13       0.3512   0.2791       0.4737     0.4549     3.20
14       0.5028   0.4369       0.5921     0.6352     3.95
15       0.4311   0.3956       0.4737     0.6107     3.19
16       0.6484   0.5566       0.7763     0.6000     3.19
17       0.5133   0.7073       0.4028     0.6284     3.01
18       0.5306   0.5493       0.5132     0.5687     3.19
21       0.0952   0.0899       0.1013     0.3796     4.11
22       0.2065   0.1810       0.2405     0.4016     4.22
31       0.4341   0.5283       0.3684     0.5409     3.21
32       0.4296   0.4915       0.3816     0.5127     3.29
33       0.4371   0.4342       0.4400     0.4654     3.44
34       0.5669   0.7059       0.4737     0.6541     3.21
41       0.2763   0.2877       0.2658     0.3452     3.46
42       0.5965   0.5543       0.6456     0.5917     3.44
43       0.3587   0.3143       0.4177     0.3099     3.73
45       0.1857   0.2131       0.1646     0.3254     3.66
51       0.4238   0.4444       0.4051     0.4852     3.46
52       0.3765   0.3516       0.4051     0.3728     3.53
53       0.6250   0.4828       0.8861     0.5030     3.61
54       0.3548   0.3084       0.4177     0.2857     3.74
61       0.4034   0.6000       0.3038     0.5799     3.43
62       0.2754   0.2614       0.2911     0.2924     3.75
63       0.2308   0.2941       0.1899     0.4083     4.01
64       0.2970   0.6818       0.1899     0.5799     4.00
65       0.0000   0.0000       0.0000     0.0000     1.00
66       0.6391   0.6000       0.6835     0.6391     4.12
67       0.3353   0.3182       0.3544     0.3393     3.79
68       0.2209   0.2143       0.2278     0.2485     3.64
72       0.0000   0.0000       0.0000     0.0000     62.04
73       0.0000   0.0000       0.0000     0.0058     28.00
83       0.5172   0.5556       0.4839     0.6216     4.46
84       0.5079   0.5000       0.5161     0.5811     4.47
