
Sample-level average across 5 folds - Epoch 50
Overall Results:
Macro-F1: 0.6018
Macro-Precision: 0.6100
Macro-Recall: 0.6009
Accuracy: 0.6319

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5846   0.7037       0.5000     0.6516     3.21
2        0.4583   0.4853       0.4342     0.6667     3.20
3        0.5103   0.5362       0.4868     0.7090     3.16
4        0.3676   0.4167       0.3289     0.6475     3.18
5        0.4706   0.5333       0.4211     0.7049     3.84
6        0.4295   0.4507       0.4103     0.6654     3.21
7        0.4444   0.5085       0.3947     0.6926     3.91
8        0.4648   0.5000       0.4342     0.6885     4.03
9        0.4247   0.4429       0.4079     0.6557     3.16
10       0.4662   0.5439       0.4079     0.7090     3.85
11       0.3824   0.4333       0.3421     0.6557     4.00
12       0.4789   0.5397       0.4304     0.5621     4.43
13       0.4545   0.4487       0.4605     0.6557     3.20
14       0.5532   0.6000       0.5132     0.7418     3.95
15       0.5065   0.5000       0.5132     0.6885     3.19
16       0.5581   0.6792       0.4737     0.6438     3.19
17       0.5312   0.6071       0.4722     0.5946     3.01
18       0.4688   0.5769       0.3947     0.5750     3.19
21       0.4275   0.5385       0.3544     0.6939     4.11
22       0.4526   0.5345       0.3924     0.6926     4.22
31       0.5839   0.6557       0.5263     0.6415     3.21
32       0.5271   0.6415       0.4474     0.6139     3.29
33       0.5468   0.5938       0.5067     0.6038     3.44
34       0.5354   0.6667       0.4474     0.6289     3.21
41       0.5032   0.5132       0.4937     0.5417     3.46
42       0.5067   0.5352       0.4810     0.5621     3.44
43       0.4575   0.4730       0.4430     0.5146     3.73
45       0.4889   0.5893       0.4177     0.5917     3.66
51       0.6309   0.6714       0.5949     0.6746     3.46
52       0.6184   0.6438       0.5949     0.6568     3.53
53       0.5986   0.6471       0.5570     0.6509     3.61
54       0.5867   0.6197       0.5570     0.6310     3.74
61       0.4154   0.5294       0.3418     0.5503     3.43
62       0.4000   0.4225       0.3797     0.4737     3.75
63       0.5467   0.5775       0.5190     0.5976     4.01
64       0.5507   0.6441       0.4810     0.6331     4.00
65       0.4000   0.3333       0.5000     0.2500     1.00
66       0.5352   0.6032       0.4810     0.6095     4.12
67       0.5077   0.6471       0.4177     0.6190     3.79
68       0.5507   0.6441       0.4810     0.6331     3.64
72       0.3066   0.3621       0.2658     0.4444     62.04
73       0.3151   0.3433       0.2911     0.4152     28.00
83       0.5517   0.5926       0.5161     0.6486     4.46
84       0.5079   0.5000       0.5161     0.5811     4.47
