
Sample-level average across 5 folds - Epoch 5
Overall Results:
Macro-F1: 0.4816
Macro-Precision: 0.5531
Macro-Recall: 0.5242
Accuracy: 0.5992

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.2828   0.6087       0.1842     0.5419     3.21
2        0.1633   0.3636       0.1053     0.6496     3.20
3        0.1443   0.3333       0.0921     0.6598     3.16
4        0.0870   0.2500       0.0526     0.6557     3.18
5        0.2376   0.4800       0.1579     0.6844     3.84
6        0.2642   0.5000       0.1795     0.6929     3.21
7        0.2574   0.5200       0.1711     0.6926     3.91
8        0.1702   0.4444       0.1053     0.6803     4.03
9        0.2456   0.3684       0.1842     0.6475     3.16
10       0.1053   0.2632       0.0658     0.6516     3.85
11       0.2268   0.5238       0.1447     0.6926     4.00
12       0.2316   0.6875       0.1392     0.5680     4.43
13       0.2632   0.3947       0.1974     0.6557     3.20
14       0.2574   0.5200       0.1711     0.6926     3.95
15       0.2524   0.4815       0.1711     0.6844     3.19
16       0.2245   0.5000       0.1447     0.5250     3.19
17       0.1798   0.4706       0.1111     0.5068     3.01
18       0.1957   0.5625       0.1184     0.5375     3.19
21       0.1474   0.4375       0.0886     0.6694     4.11
22       0.1667   0.4706       0.1013     0.6721     4.22
31       0.2268   0.5238       0.1447     0.5283     3.21
32       0.2292   0.5500       0.1447     0.5316     3.29
33       0.3243   0.5000       0.2400     0.5283     3.44
34       0.1684   0.4211       0.1053     0.5031     3.21
41       0.3214   0.5455       0.2278     0.5476     3.46
42       0.2883   0.5000       0.2025     0.5325     3.44
43       0.3193   0.4750       0.2405     0.5263     3.73
45       0.2200   0.5238       0.1392     0.5385     3.66
51       0.1458   0.4118       0.0886     0.5148     3.46
52       0.2400   0.5714       0.1519     0.5503     3.53
53       0.1837   0.4737       0.1139     0.5266     3.61
54       0.2376   0.5455       0.1519     0.5417     3.74
61       0.2062   0.5556       0.1266     0.5444     3.43
62       0.3193   0.4750       0.2405     0.5263     3.75
63       0.2941   0.6522       0.1899     0.5740     4.01
64       0.3519   0.6552       0.2405     0.5858     4.00
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.2476   0.5000       0.1646     0.5325     4.12
67       0.2353   0.5217       0.1519     0.5357     3.79
68       0.1758   0.6667       0.1013     0.5562     3.64
72       0.1818   0.4500       0.1139     0.5263     62.04
73       0.3360   0.4565       0.2658     0.5146     28.00
83       0.4167   0.5882       0.3226     0.6216     4.46
84       0.2927   0.6000       0.1935     0.6081     4.47
