
Sample-level average across 5 folds - Epoch 49
Overall Results:
Macro-F1: 0.6035
Macro-Precision: 0.6105
Macro-Recall: 0.6024
Accuracy: 0.6319

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5652   0.6290       0.5132     0.6129     3.21
2        0.4698   0.4795       0.4605     0.6624     3.20
3        0.4865   0.5000       0.4737     0.6885     3.16
4        0.3944   0.4242       0.3684     0.6475     3.18
5        0.4658   0.4857       0.4474     0.6803     3.84
6        0.4324   0.4571       0.4103     0.6693     3.21
7        0.4336   0.4627       0.4079     0.6680     3.91
8        0.4218   0.4366       0.4079     0.6516     4.03
9        0.4085   0.4394       0.3816     0.6557     3.16
10       0.4429   0.4844       0.4079     0.6803     3.85
11       0.4416   0.4359       0.4474     0.6475     4.00
12       0.4366   0.4921       0.3924     0.5266     4.43
13       0.4557   0.4390       0.4737     0.6475     3.20
14       0.5205   0.5429       0.5000     0.7131     3.95
15       0.4805   0.4744       0.4868     0.6721     3.19
16       0.5882   0.6667       0.5263     0.6500     3.19
17       0.5556   0.6481       0.4861     0.6216     3.01
18       0.5397   0.6800       0.4474     0.6375     3.19
21       0.4615   0.5882       0.3797     0.7143     4.11
22       0.4626   0.5000       0.4304     0.6762     4.22
31       0.6029   0.6833       0.5395     0.6604     3.21
32       0.5606   0.6607       0.4868     0.6329     3.29
33       0.5217   0.5714       0.4800     0.5849     3.44
34       0.4923   0.5926       0.4211     0.5849     3.21
41       0.4698   0.5000       0.4430     0.5298     3.46
42       0.5098   0.5270       0.4937     0.5562     3.44
43       0.5290   0.5395       0.5190     0.5731     3.73
45       0.4733   0.5962       0.3924     0.5917     3.66
51       0.5755   0.6667       0.5063     0.6509     3.46
52       0.6711   0.6986       0.6456     0.7041     3.53
53       0.5816   0.6613       0.5190     0.6509     3.61
54       0.5503   0.5857       0.5190     0.6012     3.74
61       0.4627   0.5636       0.3924     0.5740     3.43
62       0.4354   0.4706       0.4051     0.5146     3.75
63       0.5811   0.6232       0.5443     0.6331     4.01
64       0.6043   0.7000       0.5316     0.6746     4.00
65       0.4000   0.3333       0.5000     0.2500     1.00
66       0.5714   0.6176       0.5316     0.6272     4.12
67       0.5271   0.6800       0.4304     0.6369     3.79
68       0.5735   0.6842       0.4937     0.6568     3.64
72       0.2774   0.3276       0.2405     0.4211     62.04
73       0.3429   0.3934       0.3038     0.4620     28.00
83       0.5263   0.5769       0.4839     0.6351     4.46
84       0.5517   0.5926       0.5161     0.6486     4.47
