
Variant-level average across 5 folds - Epoch 20
Overall Results:
Macro-F1: 0.6559
Macro-Precision: 0.6551
Macro-Recall: 0.6575
Accuracy: 0.6652

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8333   0.8219       0.8451     0.8273     3.02
2        0.7417   0.7000       0.7887     0.8152     3.00
3        0.7518   0.7571       0.7465     0.8402     3.05
4        0.7483   0.7237       0.7746     0.8311     3.11
5        0.5235   0.5000       0.5493     0.6758     3.83
6        0.7368   0.7000       0.7778     0.8214     3.11
7        0.4859   0.4057       0.6056     0.5845     3.88
8        0.2774   0.2879       0.2676     0.5520     3.91
9        0.7534   0.7333       0.7746     0.8371     3.12
10       0.6466   0.6935       0.6056     0.7873     3.84
11       0.5632   0.4757       0.6901     0.6561     3.90
12       0.4037   0.5789       0.3099     0.5578     3.89
13       0.7482   0.7647       0.7324     0.8416     3.13
14       0.5375   0.4831       0.6056     0.6652     3.88
15       0.7681   0.7910       0.7465     0.8552     3.05
16       0.8201   0.8382       0.8028     0.8288     3.03
17       0.8085   0.8143       0.8028     0.8151     3.10
18       0.8000   0.8438       0.7606     0.8151     3.07
21       0.5000   0.5238       0.4783     0.7027     4.11
22       0.1071   0.0909       0.1304     0.3243     4.16
31       0.7727   0.8095       0.7391     0.7902     3.13
32       0.6818   0.7143       0.6522     0.7063     3.12
33       0.3382   0.3433       0.3333     0.3750     3.23
34       0.7647   0.7761       0.7536     0.7762     3.13
41       0.2483   0.2400       0.2571     0.2534     3.79
42       0.3750   0.3600       0.3913     0.4231     3.25
43       0.2909   0.2500       0.3478     0.2642     3.89
45       0.5217   0.6667       0.4286     0.6154     4.00
51       0.6490   0.6049       0.7000     0.6319     3.80
52       0.6486   0.6154       0.6857     0.6389     3.83
53       0.6056   0.5972       0.6143     0.6111     3.94
54       0.7571   0.7571       0.7571     0.7622     4.03
61       0.4681   0.4583       0.4783     0.5192     3.25
62       0.2692   0.2414       0.3043     0.2830     3.91
63       0.6259   0.5974       0.6571     0.6233     3.90
64       0.7273   0.6667       0.8000     0.7123     3.88
66       0.5122   0.4468       0.6000     0.4483     3.92
67       0.5072   0.5147       0.5000     0.5342     3.79
68       0.6667   0.5577       0.8286     0.6027     4.01
72       0.0000   0.0000       0.0000     0.0272     62.07
73       0.5775   0.5694       0.5857     0.5918     28.14
