
Sample-level average across 5 folds - Epoch 35
Overall Results:
Macro-F1: 0.7124
Macro-Precision: 0.7133
Macro-Recall: 0.7117
Accuracy: 0.7234

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7656   0.8596       0.6901     0.7842     3.02
2        0.7042   0.7042       0.7042     0.8009     3.00
3        0.7619   0.7368       0.7887     0.8402     3.05
4        0.7424   0.8033       0.6901     0.8447     3.11
5        0.6154   0.6111       0.6197     0.7489     3.83
6        0.7465   0.7571       0.7361     0.8393     3.11
7        0.5479   0.5333       0.5634     0.6986     3.88
8        0.6483   0.6351       0.6620     0.7692     3.91
9        0.7552   0.7500       0.7606     0.8416     3.12
10       0.5972   0.5890       0.6056     0.7376     3.84
11       0.5986   0.5789       0.6197     0.7330     3.90
12       0.6116   0.7400       0.5211     0.6803     3.89
13       0.7361   0.7260       0.7465     0.8281     3.13
14       0.6986   0.6800       0.7183     0.8009     3.88
15       0.7943   0.8000       0.7887     0.8688     3.05
16       0.7481   0.8167       0.6901     0.7740     3.03
17       0.7424   0.8033       0.6901     0.7671     3.10
18       0.7591   0.7879       0.7324     0.7740     3.07
21       0.4545   0.4762       0.4348     0.6757     4.11
22       0.5417   0.5200       0.5652     0.7027     4.16
31       0.7634   0.8065       0.7246     0.7832     3.13
32       0.7879   0.8254       0.7536     0.8042     3.12
33       0.5116   0.5500       0.4783     0.5625     3.23
34       0.7538   0.8033       0.7101     0.7762     3.13
41       0.4965   0.4930       0.5000     0.5137     3.79
42       0.6364   0.6667       0.6087     0.6923     3.25
43       0.5490   0.5000       0.6087     0.5660     3.89
45       0.5481   0.5692       0.5286     0.5734     4.00
51       0.7000   0.7000       0.7000     0.7083     3.80
52       0.7259   0.7538       0.7000     0.7431     3.83
53       0.6567   0.6875       0.6286     0.6806     3.94
54       0.6853   0.6712       0.7000     0.6853     4.03
61       0.6512   0.7000       0.6087     0.7115     3.25
62       0.3333   0.3200       0.3478     0.3962     3.91
63       0.6143   0.6143       0.6143     0.6301     3.90
64       0.6667   0.6765       0.6571     0.6849     3.88
66       0.6014   0.5890       0.6143     0.6069     3.92
67       0.6277   0.6418       0.6143     0.6507     3.79
68       0.5890   0.5658       0.6143     0.5890     4.01
72       0.4605   0.4268       0.5000     0.4422     62.07
73       0.5229   0.4819       0.5714     0.5034     28.14
