
Sample-level average across 5 folds - Epoch 34
Overall Results:
Macro-F1: 0.7114
Macro-Precision: 0.7184
Macro-Recall: 0.7082
Accuracy: 0.7273

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7597   0.8448       0.6901     0.7770     3.02
2        0.6861   0.7121       0.6620     0.7962     3.00
3        0.7324   0.7324       0.7324     0.8265     3.05
4        0.7519   0.8065       0.7042     0.8493     3.11
5        0.6119   0.6508       0.5775     0.7626     3.83
6        0.7121   0.7833       0.6528     0.8304     3.11
7        0.5373   0.5714       0.5070     0.7169     3.88
8        0.6029   0.6308       0.5775     0.7557     3.91
9        0.7259   0.7656       0.6901     0.8326     3.12
10       0.6029   0.6308       0.5775     0.7557     3.84
11       0.6111   0.6027       0.6197     0.7466     3.90
12       0.6325   0.8043       0.5211     0.7075     3.89
13       0.7612   0.8095       0.7183     0.8552     3.13
14       0.6857   0.6957       0.6761     0.8009     3.88
15       0.7482   0.7647       0.7324     0.8416     3.05
16       0.7302   0.8364       0.6479     0.7671     3.03
17       0.7344   0.8246       0.6620     0.7671     3.10
18       0.7402   0.8393       0.6620     0.7740     3.07
21       0.3750   0.6667       0.2609     0.7297     4.11
22       0.4889   0.5000       0.4783     0.6892     4.16
31       0.7619   0.8421       0.6957     0.7902     3.13
32       0.7717   0.8448       0.7101     0.7972     3.12
33       0.5161   0.5818       0.4638     0.5833     3.23
34       0.7786   0.8226       0.7391     0.7972     3.13
41       0.4651   0.5085       0.4286     0.5274     3.79
42       0.6190   0.6842       0.5652     0.6923     3.25
43       0.5714   0.5385       0.6087     0.6038     3.89
45       0.5778   0.6000       0.5571     0.6014     4.00
51       0.6515   0.6935       0.6143     0.6806     3.80
52       0.7097   0.8148       0.6286     0.7500     3.83
53       0.6822   0.7458       0.6286     0.7153     3.94
54       0.6667   0.6765       0.6571     0.6783     4.03
61       0.6000   0.7059       0.5217     0.6923     3.25
62       0.3478   0.3478       0.3478     0.4340     3.91
63       0.6565   0.7049       0.6143     0.6918     3.90
64       0.6977   0.7627       0.6429     0.7329     3.88
66       0.5797   0.5882       0.5714     0.6000     3.92
67       0.6406   0.7069       0.5857     0.6849     3.79
68       0.5286   0.5286       0.5286     0.5479     4.01
72       0.4113   0.4085       0.4143     0.4354     62.07
73       0.3768   0.3824       0.3714     0.4150     28.14
