
Variant-level average across 5 folds - Epoch 35
Overall Results:
Macro-F1: 0.6284
Macro-Precision: 0.6281
Macro-Recall: 0.6287
Accuracy: 0.6405

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7692   0.8475       0.7042     0.7842     3.02
2        0.6875   0.6180       0.7746     0.7630     3.00
3        0.7852   0.8281       0.7465     0.8676     3.05
4        0.6763   0.6912       0.6620     0.7945     3.11
5        0.3731   0.3968       0.3521     0.6164     3.83
6        0.6154   0.5361       0.7222     0.7098     3.11
7        0.5063   0.4598       0.5634     0.6438     3.88
8        0.2152   0.1954       0.2394     0.4389     3.91
9        0.5987   0.5465       0.6620     0.7149     3.12
10       0.5760   0.6667       0.5070     0.7602     3.84
11       0.5987   0.5465       0.6620     0.7149     3.90
12       0.3333   0.3818       0.2958     0.4286     3.89
13       0.7391   0.7612       0.7183     0.8371     3.13
14       0.5101   0.4872       0.5352     0.6697     3.88
15       0.8252   0.8194       0.8310     0.8869     3.05
16       0.6562   0.7368       0.5915     0.6986     3.03
17       0.7879   0.8525       0.7324     0.8082     3.10
18       0.7042   0.7042       0.7042     0.7123     3.07
21       0.4103   0.5000       0.3478     0.6892     4.11
22       0.2623   0.2105       0.3478     0.3919     4.16
31       0.7576   0.7937       0.7246     0.7762     3.13
32       0.8489   0.8429       0.8551     0.8531     3.12
33       0.2114   0.2407       0.1884     0.3264     3.23
34       0.7097   0.8000       0.6377     0.7483     3.13
41       0.3108   0.2949       0.3286     0.3014     3.79
42       0.2128   0.2083       0.2174     0.2885     3.25
43       0.4151   0.3667       0.4783     0.4151     3.89
45       0.4844   0.5345       0.4429     0.5385     4.00
51       0.6225   0.5802       0.6714     0.6042     3.80
52       0.7246   0.7353       0.7143     0.7361     3.83
53       0.5556   0.5405       0.5714     0.5556     3.94
54       0.7287   0.7966       0.6714     0.7552     4.03
61       0.5128   0.6250       0.4348     0.6346     3.25
62       0.3571   0.3030       0.4348     0.3208     3.91
63       0.6164   0.5921       0.6429     0.6164     3.90
64       0.6761   0.6667       0.6857     0.6849     3.88
66       0.3600   0.3375       0.3857     0.3379     3.92
67       0.4091   0.4355       0.3857     0.4658     3.79
68       0.6441   0.5327       0.8143     0.5685     4.01
72       0.0000   0.0000       0.0000     0.0136     62.07
73       0.4918   0.5769       0.4286     0.5782     28.14
