
Sample-level average across 5 folds - Epoch 39
Overall Results:
Macro-F1: 0.7096
Macro-Precision: 0.7143
Macro-Recall: 0.7070
Accuracy: 0.7241

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7846   0.8644       0.7183     0.7986     3.02
2        0.7639   0.7534       0.7746     0.8389     3.00
3        0.7862   0.7703       0.8028     0.8584     3.05
4        0.7231   0.7966       0.6620     0.8356     3.11
5        0.6087   0.6269       0.5915     0.7534     3.83
6        0.6667   0.6812       0.6528     0.7902     3.11
7        0.6014   0.5972       0.6056     0.7397     3.88
8        0.6429   0.6522       0.6338     0.7738     3.91
9        0.7737   0.8030       0.7465     0.8597     3.12
10       0.5532   0.5571       0.5493     0.7149     3.84
11       0.5694   0.5616       0.5775     0.7195     3.90
12       0.6167   0.7551       0.5211     0.6871     3.89
13       0.7482   0.7647       0.7324     0.8416     3.13
14       0.6806   0.6712       0.6901     0.7919     3.88
15       0.7260   0.7067       0.7465     0.8190     3.05
16       0.7360   0.8519       0.6479     0.7740     3.03
17       0.7559   0.8571       0.6761     0.7877     3.10
18       0.7907   0.8793       0.7183     0.8151     3.07
21       0.3636   0.6000       0.2609     0.7162     4.11
22       0.4444   0.4545       0.4348     0.6622     4.16
31       0.7603   0.8846       0.6667     0.7972     3.13
32       0.7576   0.7937       0.7246     0.7762     3.12
33       0.4409   0.4828       0.4058     0.5069     3.23
34       0.7481   0.7903       0.7101     0.7692     3.13
41       0.4818   0.4925       0.4714     0.5137     3.79
42       0.5714   0.6316       0.5217     0.6538     3.25
43       0.5833   0.5600       0.6087     0.6226     3.89
45       0.5692   0.6167       0.5286     0.6084     4.00
51       0.7077   0.7667       0.6571     0.7361     3.80
52       0.7143   0.8036       0.6429     0.7500     3.83
53       0.6667   0.6923       0.6429     0.6875     3.94
54       0.6715   0.6866       0.6571     0.6853     4.03
61       0.4762   0.5263       0.4348     0.5769     3.25
62       0.3478   0.3478       0.3478     0.4340     3.91
63       0.6047   0.6610       0.5571     0.6507     3.90
64       0.6861   0.7015       0.6714     0.7055     3.88
66       0.5333   0.5538       0.5143     0.5655     3.92
67       0.5692   0.6167       0.5286     0.6164     3.79
68       0.5714   0.6032       0.5429     0.6096     4.01
72       0.4795   0.4605       0.5000     0.4830     62.07
73       0.4380   0.4478       0.4286     0.4762     28.14
