
Variant-level average across 5 folds - Epoch 47
Overall Results:
Macro-F1: 0.6247
Macro-Precision: 0.6243
Macro-Recall: 0.6254
Accuracy: 0.6361

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7273   0.7869       0.6761     0.7410     3.02
2        0.7105   0.6667       0.7606     0.7915     3.00
3        0.8079   0.7625       0.8592     0.8676     3.05
4        0.6143   0.6232       0.6056     0.7534     3.11
5        0.3308   0.3548       0.3099     0.5936     3.83
6        0.7595   0.6977       0.8333     0.8304     3.11
7        0.4881   0.4227       0.5775     0.6073     3.88
8        0.1722   0.1625       0.1831     0.4344     3.91
9        0.6434   0.6389       0.6479     0.7692     3.12
10       0.5225   0.7250       0.4085     0.7602     3.84
11       0.5714   0.4948       0.6761     0.6742     3.90
12       0.4228   0.5000       0.3662     0.5170     3.89
13       0.7248   0.6923       0.7606     0.8145     3.13
14       0.5031   0.4457       0.5775     0.6335     3.88
15       0.8054   0.7692       0.8451     0.8688     3.05
16       0.7040   0.8148       0.6197     0.7466     3.03
17       0.7737   0.8030       0.7465     0.7877     3.10
18       0.7132   0.7931       0.6479     0.7466     3.07
21       0.3784   0.5000       0.3043     0.6892     4.11
22       0.1754   0.1471       0.2174     0.3649     4.16
31       0.8194   0.7867       0.8551     0.8182     3.13
32       0.8722   0.9062       0.8406     0.8811     3.12
33       0.2222   0.2456       0.2029     0.3194     3.23
34       0.6308   0.6721       0.5942     0.6643     3.13
41       0.2044   0.2090       0.2000     0.2534     3.79
42       0.4000   0.3704       0.4348     0.4231     3.25
43       0.3462   0.3103       0.3913     0.3585     3.89
45       0.5366   0.6226       0.4714     0.6014     4.00
51       0.5488   0.4787       0.6429     0.4861     3.80
52       0.7591   0.7761       0.7429     0.7708     3.83
53       0.5789   0.5366       0.6286     0.5556     3.94
54       0.6772   0.7544       0.6143     0.7133     4.03
61       0.2500   0.4444       0.1739     0.5385     3.25
62       0.3214   0.2727       0.3913     0.2830     3.91
63       0.5584   0.5119       0.6143     0.5342     3.90
64       0.7347   0.7013       0.7714     0.7329     3.88
66       0.4211   0.3902       0.4571     0.3931     3.92
67       0.3636   0.3562       0.3714     0.3767     3.79
68       0.6190   0.5306       0.7429     0.5616     4.01
72       0.0000   0.0000       0.0000     0.0204     62.07
73       0.5143   0.5143       0.5143     0.5374     28.14
