
Variant-level average across 5 folds - Epoch 21
Overall Results:
Macro-F1: 0.6297
Macro-Precision: 0.6290
Macro-Recall: 0.6319
Accuracy: 0.6381

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8219   0.8000       0.8451     0.8129     3.02
2        0.7600   0.7215       0.8028     0.8294     3.00
3        0.7485   0.6630       0.8592     0.8128     3.05
4        0.5938   0.6667       0.5352     0.7626     3.11
5        0.2556   0.2742       0.2394     0.5479     3.83
6        0.7831   0.6915       0.9028     0.8393     3.11
7        0.5137   0.4196       0.6620     0.5936     3.88
8        0.1241   0.1216       0.1268     0.4253     3.91
9        0.6957   0.7164       0.6761     0.8100     3.12
10       0.4815   0.7027       0.3662     0.7466     3.84
11       0.6136   0.5143       0.7606     0.6923     3.90
12       0.4915   0.6170       0.4085     0.5918     3.89
13       0.6962   0.6322       0.7746     0.7828     3.13
14       0.5562   0.4796       0.6620     0.6606     3.88
15       0.6711   0.6410       0.7042     0.7783     3.05
16       0.7500   0.8421       0.6761     0.7808     3.03
17       0.8085   0.8143       0.8028     0.8151     3.10
18       0.7481   0.8167       0.6901     0.7740     3.07
21       0.6222   0.6364       0.6087     0.7703     4.11
22       0.1311   0.1053       0.1739     0.2838     4.16
31       0.7517   0.7000       0.8116     0.7413     3.13
32       0.7874   0.8621       0.7246     0.8112     3.12
33       0.1905   0.2105       0.1739     0.2917     3.23
34       0.6769   0.7213       0.6377     0.7063     3.13
41       0.1944   0.1892       0.2000     0.2055     3.79
42       0.3846   0.3448       0.4348     0.3846     3.25
43       0.2963   0.2581       0.3478     0.2830     3.89
45       0.4381   0.6571       0.3286     0.5874     4.00
51       0.5750   0.5111       0.6571     0.5278     3.80
52       0.6528   0.6351       0.6714     0.6528     3.83
53       0.5490   0.5060       0.6000     0.5208     3.94
54       0.7692   0.7534       0.7857     0.7692     4.03
61       0.5778   0.5909       0.5652     0.6346     3.25
62       0.3051   0.2500       0.3913     0.2264     3.91
63       0.5912   0.5281       0.6714     0.5548     3.90
64       0.7355   0.6706       0.8143     0.7192     3.88
66       0.5276   0.4624       0.6143     0.4690     3.92
67       0.5660   0.5056       0.6429     0.5274     3.79
68       0.6517   0.5370       0.8286     0.5753     4.01
72       0.0000   0.0000       0.0000     0.0340     62.07
73       0.5906   0.5570       0.6286     0.5850     28.14
