
Variant-level average across 5 folds - Epoch 17
Overall Results:
Macro-F1: 0.6424
Macro-Precision: 0.6418
Macro-Recall: 0.6434
Accuracy: 0.6528

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7463   0.7937       0.7042     0.7554     3.02
2        0.7945   0.7733       0.8169     0.8578     3.00
3        0.7632   0.7160       0.8169     0.8356     3.05
4        0.6667   0.7031       0.6338     0.7945     3.11
5        0.4571   0.4638       0.4507     0.6530     3.83
6        0.7397   0.7297       0.7500     0.8304     3.11
7        0.5276   0.4674       0.6056     0.6484     3.88
8        0.2013   0.1923       0.2113     0.4615     3.91
9        0.6370   0.6719       0.6056     0.7783     3.12
10       0.6050   0.7500       0.5070     0.7873     3.84
11       0.6082   0.5200       0.7324     0.6968     3.90
12       0.4576   0.5745       0.3803     0.5646     3.89
13       0.7075   0.6842       0.7324     0.8054     3.13
14       0.5455   0.5060       0.5915     0.6833     3.88
15       0.7042   0.7042       0.7042     0.8100     3.05
16       0.7097   0.8302       0.6197     0.7534     3.03
17       0.7463   0.7937       0.7042     0.7671     3.10
18       0.7500   0.8421       0.6761     0.7808     3.07
21       0.4651   0.5000       0.4348     0.6892     4.11
22       0.0625   0.0488       0.0870     0.1892     4.16
31       0.7832   0.7568       0.8116     0.7832     3.13
32       0.7385   0.7869       0.6957     0.7622     3.12
33       0.2742   0.3091       0.2464     0.3750     3.23
34       0.6767   0.7031       0.6522     0.6993     3.13
41       0.3262   0.3239       0.3286     0.3493     3.79
42       0.2857   0.2692       0.3043     0.3269     3.25
43       0.3729   0.3056       0.4783     0.3019     3.89
45       0.5094   0.7500       0.3857     0.6364     4.00
51       0.6267   0.5875       0.6714     0.6111     3.80
52       0.6187   0.6232       0.6143     0.6319     3.83
53       0.6490   0.6049       0.7000     0.6319     3.94
54       0.7273   0.7123       0.7429     0.7273     4.03
61       0.4103   0.5000       0.3478     0.5577     3.25
62       0.2759   0.2286       0.3478     0.2075     3.91
63       0.6053   0.5610       0.6571     0.5890     3.90
64       0.6490   0.6049       0.7000     0.6370     3.88
66       0.5432   0.4783       0.6286     0.4897     3.92
67       0.5541   0.5256       0.5857     0.5479     3.79
68       0.6736   0.5285       0.9286     0.5685     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.6351   0.6026       0.6714     0.6327     28.14
