
Variant-level average across 5 folds - Epoch 22
Overall Results:
Macro-F1: 0.6313
Macro-Precision: 0.6312
Macro-Recall: 0.6315
Accuracy: 0.6438

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7246   0.7463       0.7042     0.7266     3.02
2        0.8133   0.7722       0.8592     0.8673     3.00
3        0.7662   0.7108       0.8310     0.8356     3.05
4        0.5652   0.5821       0.5493     0.7260     3.11
5        0.4031   0.4483       0.3662     0.6484     3.83
6        0.7632   0.7250       0.8056     0.8393     3.11
7        0.5556   0.4945       0.6338     0.6712     3.88
8        0.2121   0.2295       0.1972     0.5294     3.91
9        0.6364   0.6885       0.5915     0.7828     3.12
10       0.5913   0.7727       0.4789     0.7873     3.84
11       0.6038   0.5455       0.6761     0.7149     3.90
12       0.4956   0.6667       0.3944     0.6122     3.89
13       0.7417   0.7000       0.7887     0.8235     3.13
14       0.4967   0.4634       0.5352     0.6516     3.88
15       0.6434   0.6389       0.6479     0.7692     3.05
16       0.6555   0.8125       0.5493     0.7192     3.03
17       0.7445   0.7727       0.7183     0.7603     3.10
18       0.7520   0.8704       0.6620     0.7877     3.07
21       0.4103   0.5000       0.3478     0.6892     4.11
22       0.1000   0.0811       0.1304     0.2703     4.16
31       0.7832   0.7568       0.8116     0.7832     3.13
32       0.7258   0.8182       0.6522     0.7622     3.12
33       0.2276   0.2593       0.2029     0.3403     3.23
34       0.6364   0.6667       0.6087     0.6643     3.13
41       0.1955   0.2063       0.1857     0.2671     3.79
42       0.3704   0.3226       0.4348     0.3462     3.25
43       0.3793   0.3143       0.4783     0.3208     3.89
45       0.4673   0.6757       0.3571     0.6014     4.00
51       0.5663   0.4896       0.6714     0.5000     3.80
52       0.6357   0.6949       0.5857     0.6736     3.83
53       0.5732   0.5172       0.6429     0.5347     3.94
54       0.7597   0.8305       0.7000     0.7832     4.03
61       0.5000   0.6923       0.3913     0.6538     3.25
62       0.2105   0.1765       0.2609     0.1509     3.91
63       0.5939   0.5158       0.7000     0.5411     3.90
64       0.6918   0.6180       0.7857     0.6644     3.88
66       0.4615   0.4521       0.4714     0.4690     3.92
67       0.4028   0.3919       0.4143     0.4110     3.79
68       0.6404   0.5278       0.8143     0.5616     4.01
72       0.0000   0.0000       0.0000     0.0272     62.07
73       0.6207   0.6000       0.6429     0.6259     28.14
