
Sample-level average across 5 folds - Epoch 33
Overall Results:
Macro-F1: 0.7127
Macro-Precision: 0.7146
Macro-Recall: 0.7114
Accuracy: 0.7247

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7846   0.8644       0.7183     0.7986     3.02
2        0.6571   0.6667       0.6479     0.7725     3.00
3        0.7397   0.7200       0.7606     0.8265     3.05
4        0.8296   0.8750       0.7887     0.8950     3.11
5        0.5857   0.5942       0.5775     0.7352     3.83
6        0.7550   0.7215       0.7917     0.8348     3.11
7        0.5231   0.5763       0.4789     0.7169     3.88
8        0.5612   0.5735       0.5493     0.7240     3.91
9        0.7483   0.7237       0.7746     0.8326     3.12
10       0.5833   0.5753       0.5915     0.7285     3.84
11       0.6194   0.5714       0.6761     0.7330     3.90
12       0.6230   0.7451       0.5352     0.6871     3.89
13       0.7413   0.7361       0.7465     0.8326     3.13
14       0.7034   0.6892       0.7183     0.8054     3.88
15       0.7692   0.7639       0.7746     0.8507     3.05
16       0.7500   0.8421       0.6761     0.7808     3.03
17       0.7460   0.8545       0.6620     0.7808     3.10
18       0.7669   0.8226       0.7183     0.7877     3.07
21       0.4091   0.4286       0.3913     0.6486     4.11
22       0.4186   0.4500       0.3913     0.6622     4.16
31       0.7812   0.8475       0.7246     0.8042     3.13
32       0.7910   0.8154       0.7681     0.8042     3.12
33       0.5692   0.6066       0.5362     0.6111     3.23
34       0.7727   0.8095       0.7391     0.7902     3.13
41       0.5000   0.5000       0.5000     0.5205     3.79
42       0.6818   0.7143       0.6522     0.7308     3.25
43       0.4783   0.4783       0.4783     0.5472     3.89
45       0.5630   0.5846       0.5429     0.5874     4.00
51       0.6715   0.6866       0.6571     0.6875     3.80
52       0.7727   0.8226       0.7286     0.7917     3.83
53       0.7050   0.7101       0.7000     0.7153     3.94
54       0.6806   0.6622       0.7000     0.6783     4.03
61       0.6222   0.6364       0.6087     0.6731     3.25
62       0.3750   0.3600       0.3913     0.4340     3.91
63       0.6119   0.6406       0.5857     0.6438     3.90
64       0.6818   0.7258       0.6429     0.7123     3.88
66       0.5714   0.5714       0.5714     0.5862     3.92
67       0.6383   0.6338       0.6429     0.6507     3.79
68       0.6184   0.5732       0.6714     0.6027     4.01
72       0.4143   0.4143       0.4143     0.4422     62.07
73       0.3942   0.4030       0.3857     0.4354     28.14
