
Sample-level average across 5 folds - Epoch 10
Overall Results:
Macro-F1: 0.7044
Macro-Precision: 0.7057
Macro-Recall: 0.7034
Accuracy: 0.7163

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7656   0.8596       0.6901     0.7842     3.02
2        0.6667   0.6866       0.6479     0.7820     3.00
3        0.6812   0.7015       0.6620     0.7991     3.05
4        0.6769   0.7458       0.6197     0.8082     3.11
5        0.6533   0.6203       0.6901     0.7626     3.83
6        0.6418   0.6935       0.5972     0.7857     3.11
7        0.5655   0.5541       0.5775     0.7123     3.88
8        0.5938   0.6667       0.5352     0.7647     3.91
9        0.6718   0.7333       0.6197     0.8054     3.12
10       0.6294   0.6250       0.6338     0.7602     3.84
11       0.6282   0.5765       0.6901     0.7376     3.90
12       0.6230   0.7451       0.5352     0.6871     3.89
13       0.7500   0.7846       0.7183     0.8462     3.13
14       0.7101   0.7313       0.6901     0.8190     3.88
15       0.7133   0.7083       0.7183     0.8145     3.05
16       0.7500   0.8421       0.6761     0.7808     3.03
17       0.6613   0.7736       0.5775     0.7123     3.10
18       0.7820   0.8387       0.7324     0.8014     3.07
21       0.4286   0.4737       0.3913     0.6757     4.11
22       0.5106   0.5000       0.5217     0.6892     4.16
31       0.7107   0.8269       0.6232     0.7552     3.13
32       0.7132   0.7667       0.6667     0.7413     3.12
33       0.5039   0.5517       0.4638     0.5625     3.23
34       0.6923   0.7377       0.6522     0.7203     3.13
41       0.5616   0.5395       0.5857     0.5616     3.79
42       0.6222   0.6364       0.6087     0.6731     3.25
43       0.5385   0.4828       0.6087     0.5472     3.89
45       0.5946   0.5641       0.6286     0.5804     4.00
51       0.6917   0.7302       0.6571     0.7153     3.80
52       0.7299   0.7463       0.7143     0.7431     3.83
53       0.6522   0.6618       0.6429     0.6667     3.94
54       0.7273   0.7123       0.7429     0.7273     4.03
61       0.5366   0.6111       0.4783     0.6346     3.25
62       0.5714   0.4848       0.6957     0.5472     3.91
63       0.6154   0.6027       0.6286     0.6233     3.90
64       0.6944   0.6757       0.7143     0.6986     3.88
66       0.5986   0.5714       0.6286     0.5931     3.92
67       0.6241   0.6197       0.6286     0.6370     3.79
68       0.6184   0.5732       0.6714     0.6027     4.01
72       0.4805   0.4405       0.5286     0.4558     62.07
73       0.5096   0.4598       0.5714     0.4762     28.14
