
Variant-level average across 5 folds - Epoch 27
Overall Results:
Macro-F1: 0.6353
Macro-Precision: 0.6349
Macro-Recall: 0.6357
Accuracy: 0.6469

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8485   0.9180       0.7887     0.8561     3.02
2        0.6714   0.6812       0.6620     0.7820     3.00
3        0.7482   0.7647       0.7324     0.8402     3.05
4        0.7164   0.7619       0.6761     0.8265     3.11
5        0.3922   0.3659       0.4225     0.5753     3.83
6        0.6712   0.6622       0.6806     0.7857     3.11
7        0.4343   0.3654       0.5352     0.5479     3.88
8        0.2571   0.2609       0.2535     0.5294     3.91
9        0.6857   0.6957       0.6761     0.8009     3.12
10       0.5042   0.6250       0.4225     0.7330     3.84
11       0.6170   0.4957       0.8169     0.6742     3.90
12       0.4074   0.5946       0.3099     0.5646     3.89
13       0.7353   0.7692       0.7042     0.8371     3.13
14       0.3902   0.3441       0.4507     0.5475     3.88
15       0.7862   0.7703       0.8028     0.8597     3.05
16       0.7500   0.8421       0.6761     0.7808     3.03
17       0.8175   0.8485       0.7887     0.8288     3.10
18       0.7761   0.8254       0.7324     0.7945     3.07
21       0.5263   0.6667       0.4348     0.7568     4.11
22       0.1111   0.0968       0.1304     0.3514     4.16
31       0.7669   0.7969       0.7391     0.7832     3.13
32       0.7761   0.8000       0.7536     0.7902     3.12
33       0.2273   0.2381       0.2174     0.2917     3.23
34       0.7258   0.8182       0.6522     0.7622     3.13
41       0.1460   0.1493       0.1429     0.1986     3.79
42       0.2800   0.2593       0.3043     0.3077     3.25
43       0.2500   0.2400       0.2609     0.3208     3.89
45       0.4727   0.6500       0.3714     0.5944     4.00
51       0.5379   0.5200       0.5571     0.5347     3.80
52       0.6216   0.5897       0.6571     0.6111     3.83
53       0.5147   0.5303       0.5000     0.5417     3.94
54       0.7703   0.7308       0.8143     0.7622     4.03
61       0.5652   0.5652       0.5652     0.6154     3.25
62       0.2857   0.2692       0.3043     0.3396     3.91
63       0.5468   0.5507       0.5429     0.5685     3.90
64       0.7133   0.6986       0.7286     0.7192     3.88
66       0.5952   0.5102       0.7143     0.5310     3.92
67       0.5963   0.5275       0.6857     0.5548     3.79
68       0.6437   0.5385       0.8000     0.5753     4.01
72       0.0000   0.0000       0.0000     0.0340     62.07
73       0.6099   0.6056       0.6143     0.6259     28.14
