
Variant-level average across 5 folds - Epoch 39
Overall Results:
Macro-F1: 0.6490
Macro-Precision: 0.6497
Macro-Recall: 0.6485
Accuracy: 0.6625

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8088   0.8462       0.7746     0.8129     3.02
2        0.7059   0.6585       0.7606     0.7867     3.00
3        0.7586   0.7432       0.7746     0.8402     3.05
4        0.6917   0.7419       0.6479     0.8128     3.11
5        0.3750   0.4211       0.3380     0.6347     3.83
6        0.7051   0.6548       0.7639     0.7946     3.11
7        0.4810   0.4368       0.5352     0.6256     3.88
8        0.2466   0.2400       0.2535     0.5023     3.91
9        0.7123   0.6933       0.7324     0.8100     3.12
10       0.5000   0.6829       0.3944     0.7466     3.84
11       0.6071   0.5258       0.7183     0.7014     3.90
12       0.3363   0.4524       0.2676     0.4898     3.89
13       0.7883   0.8182       0.7606     0.8688     3.13
14       0.5000   0.4691       0.5352     0.6561     3.88
15       0.7971   0.8209       0.7746     0.8733     3.05
16       0.8000   0.8438       0.7606     0.8151     3.03
17       0.7910   0.8413       0.7465     0.8082     3.10
18       0.7407   0.7812       0.7042     0.7603     3.07
21       0.4000   0.4706       0.3478     0.6757     4.11
22       0.1404   0.1176       0.1739     0.3378     4.16
31       0.7576   0.7937       0.7246     0.7762     3.13
32       0.7727   0.8095       0.7391     0.7902     3.12
33       0.3939   0.4127       0.3768     0.4444     3.23
34       0.7939   0.8387       0.7536     0.8112     3.13
41       0.3129   0.2987       0.3286     0.3082     3.79
42       0.3404   0.3333       0.3478     0.4038     3.25
43       0.2745   0.2500       0.3043     0.3019     3.89
45       0.4870   0.6222       0.4000     0.5874     4.00
51       0.6619   0.6667       0.6571     0.6736     3.80
52       0.6912   0.7121       0.6714     0.7083     3.83
53       0.5874   0.5753       0.6000     0.5903     3.94
54       0.7244   0.8070       0.6571     0.7552     4.03
61       0.5000   0.5882       0.4348     0.6154     3.25
62       0.2857   0.2424       0.3478     0.2453     3.91
63       0.6286   0.6286       0.6286     0.6438     3.90
64       0.6571   0.6571       0.6571     0.6712     3.88
66       0.4487   0.4070       0.5000     0.4069     3.92
67       0.4961   0.5424       0.4571     0.5548     3.79
68       0.6235   0.5300       0.7571     0.5616     4.01
72       0.0000   0.0000       0.0000     0.0544     62.07
73       0.4590   0.5385       0.4000     0.5510     28.14
