
Sample-level average across 5 folds - Epoch 4
Overall Results:
Macro-F1: 0.6502
Macro-Precision: 0.6567
Macro-Recall: 0.6481
Accuracy: 0.6706

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6379   0.8222       0.5211     0.6978     3.02
2        0.5909   0.6393       0.5493     0.7441     3.00
3        0.5891   0.6552       0.5352     0.7580     3.05
4        0.5802   0.6333       0.5352     0.7489     3.11
5        0.5581   0.6207       0.5070     0.7397     3.83
6        0.5522   0.5968       0.5139     0.7321     3.11
7        0.6119   0.6508       0.5775     0.7626     3.88
8        0.5079   0.5818       0.4507     0.7195     3.91
9        0.5785   0.7000       0.4930     0.7692     3.12
10       0.5323   0.6226       0.4648     0.7376     3.84
11       0.5139   0.5068       0.5211     0.6833     3.90
12       0.4078   0.6562       0.2958     0.5850     3.89
13       0.6080   0.7037       0.5352     0.7783     3.13
14       0.5865   0.6290       0.5493     0.7511     3.88
15       0.6308   0.6949       0.5775     0.7828     3.05
16       0.5833   0.7143       0.4930     0.6575     3.03
17       0.6207   0.8000       0.5070     0.6986     3.10
18       0.6613   0.7736       0.5775     0.7123     3.07
21       0.2857   0.4167       0.2174     0.6622     4.11
22       0.4390   0.5000       0.3913     0.6892     4.16
31       0.6179   0.7037       0.5507     0.6713     3.13
32       0.6825   0.7544       0.6232     0.7203     3.12
33       0.4386   0.5556       0.3623     0.5556     3.23
34       0.6720   0.7500       0.6087     0.7133     3.13
41       0.5180   0.5217       0.5143     0.5411     3.79
42       0.3902   0.4444       0.3478     0.5192     3.25
43       0.5091   0.4375       0.6087     0.4906     3.89
45       0.5496   0.5902       0.5143     0.5874     4.00
51       0.6531   0.6234       0.6857     0.6458     3.80
52       0.6056   0.5972       0.6143     0.6111     3.83
53       0.6423   0.6567       0.6286     0.6597     3.94
54       0.6197   0.6111       0.6286     0.6224     4.03
61       0.3913   0.3913       0.3913     0.4615     3.25
62       0.4898   0.4615       0.5217     0.5283     3.91
63       0.5752   0.5301       0.6286     0.5548     3.90
64       0.5409   0.4831       0.6143     0.5000     3.88
66       0.5758   0.6129       0.5429     0.6138     3.92
67       0.5789   0.5366       0.6286     0.5616     3.79
68       0.6197   0.6111       0.6286     0.6301     4.01
72       0.3898   0.4792       0.3286     0.5102     62.07
73       0.4030   0.4219       0.3857     0.4558     28.14
