
Sample-level average across 5 folds - Epoch 13
Overall Results:
Macro-F1: 0.7071
Macro-Precision: 0.7116
Macro-Recall: 0.7046
Accuracy: 0.7216

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7597   0.8448       0.6901     0.7770     3.02
2        0.6963   0.7344       0.6620     0.8057     3.00
3        0.6944   0.6849       0.7042     0.7991     3.05
4        0.7015   0.7460       0.6620     0.8174     3.11
5        0.6232   0.6418       0.6056     0.7626     3.83
6        0.6412   0.7119       0.5833     0.7902     3.11
7        0.6241   0.6286       0.6197     0.7580     3.88
8        0.5802   0.6333       0.5352     0.7511     3.91
9        0.7536   0.7761       0.7324     0.8462     3.12
10       0.5224   0.5556       0.4930     0.7104     3.84
11       0.6351   0.6104       0.6620     0.7557     3.90
12       0.6612   0.8000       0.5634     0.7211     3.89
13       0.7218   0.7742       0.6761     0.8326     3.13
14       0.6939   0.6711       0.7183     0.7964     3.88
15       0.7000   0.7101       0.6901     0.8100     3.05
16       0.7407   0.7812       0.7042     0.7603     3.03
17       0.7188   0.8070       0.6479     0.7534     3.10
18       0.7612   0.8095       0.7183     0.7808     3.07
21       0.3529   0.5455       0.2609     0.7027     4.11
22       0.4444   0.4545       0.4348     0.6622     4.16
31       0.7778   0.8596       0.7101     0.8042     3.13
32       0.7559   0.8276       0.6957     0.7832     3.12
33       0.5547   0.5588       0.5507     0.5764     3.23
34       0.7097   0.8000       0.6377     0.7483     3.13
41       0.4604   0.4638       0.4571     0.4863     3.79
42       0.5333   0.5455       0.5217     0.5962     3.25
43       0.5306   0.5000       0.5652     0.5660     3.89
45       0.5522   0.5781       0.5286     0.5804     4.00
51       0.6977   0.7627       0.6429     0.7292     3.80
52       0.6984   0.7857       0.6286     0.7361     3.83
53       0.7360   0.8364       0.6571     0.7708     3.94
54       0.7286   0.7286       0.7286     0.7343     4.03
61       0.4103   0.5000       0.3478     0.5577     3.25
62       0.4490   0.4231       0.4783     0.4906     3.91
63       0.6061   0.6452       0.5714     0.6438     3.90
64       0.6434   0.6301       0.6571     0.6507     3.88
66       0.6014   0.5890       0.6143     0.6069     3.92
67       0.6176   0.6364       0.6000     0.6438     3.79
68       0.5882   0.6061       0.5714     0.6164     4.01
72       0.4789   0.4722       0.4857     0.4966     62.07
73       0.4380   0.4478       0.4286     0.4762     28.14
