
Sample-level average across 5 folds - Epoch 31
Overall Results:
Macro-F1: 0.7204
Macro-Precision: 0.7216
Macro-Recall: 0.7194
Accuracy: 0.7314

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7970   0.8548       0.7465     0.8058     3.02
2        0.7000   0.7101       0.6901     0.8009     3.00
3        0.7639   0.7534       0.7746     0.8447     3.05
4        0.7704   0.8125       0.7324     0.8584     3.11
5        0.6383   0.6429       0.6338     0.7671     3.83
6        0.7194   0.7463       0.6944     0.8259     3.11
7        0.5694   0.5616       0.5775     0.7169     3.88
8        0.6250   0.6164       0.6338     0.7557     3.91
9        0.7429   0.7536       0.7324     0.8371     3.12
10       0.6241   0.6286       0.6197     0.7602     3.84
11       0.6093   0.5750       0.6479     0.7330     3.90
12       0.5902   0.7059       0.5070     0.6599     3.89
13       0.7571   0.7681       0.7465     0.8462     3.13
14       0.7211   0.6974       0.7465     0.8145     3.88
15       0.8029   0.8333       0.7746     0.8778     3.05
16       0.7407   0.7812       0.7042     0.7603     3.03
17       0.7460   0.8545       0.6620     0.7808     3.10
18       0.7786   0.8500       0.7183     0.8014     3.07
21       0.5714   0.6316       0.5217     0.7568     4.11
22       0.4651   0.5000       0.4348     0.6892     4.16
31       0.7970   0.8281       0.7681     0.8112     3.13
32       0.7481   0.7903       0.7101     0.7692     3.12
33       0.5469   0.5932       0.5072     0.5972     3.23
34       0.7442   0.8000       0.6957     0.7692     3.13
41       0.5342   0.5132       0.5571     0.5342     3.79
42       0.7000   0.8235       0.6087     0.7692     3.25
43       0.5600   0.5185       0.6087     0.5849     3.89
45       0.5612   0.5652       0.5571     0.5734     4.00
51       0.7286   0.7286       0.7286     0.7361     3.80
52       0.7259   0.7538       0.7000     0.7431     3.83
53       0.7000   0.7000       0.7000     0.7083     3.94
54       0.6618   0.6818       0.6429     0.6783     4.03
61       0.6818   0.7143       0.6522     0.7308     3.25
62       0.4255   0.4167       0.4348     0.4906     3.91
63       0.6131   0.6269       0.6000     0.6370     3.90
64       0.7299   0.7463       0.7143     0.7466     3.88
66       0.5986   0.5714       0.6286     0.5931     3.92
67       0.6853   0.6712       0.7000     0.6918     3.79
68       0.5694   0.5541       0.5857     0.5753     4.01
72       0.4684   0.4205       0.5286     0.4286     62.07
73       0.4400   0.4125       0.4714     0.4286     28.14
