
Variant-level average across 5 folds - Epoch 30
Overall Results:
Macro-F1: 0.6296
Macro-Precision: 0.6293
Macro-Recall: 0.6299
Accuracy: 0.6417

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8467   0.8788       0.8169     0.8489     3.02
2        0.6842   0.6420       0.7324     0.7725     3.00
3        0.7133   0.7083       0.7183     0.8128     3.05
4        0.6281   0.7600       0.5352     0.7945     3.11
5        0.3731   0.3968       0.3521     0.6164     3.83
6        0.6184   0.5875       0.6528     0.7411     3.11
7        0.4114   0.3462       0.5070     0.5297     3.88
8        0.2778   0.2740       0.2817     0.5294     3.91
9        0.5578   0.5395       0.5775     0.7059     3.12
10       0.5299   0.6739       0.4366     0.7511     3.84
11       0.6222   0.5138       0.7887     0.6923     3.90
12       0.3396   0.5143       0.2535     0.5238     3.89
13       0.7143   0.7246       0.7042     0.8190     3.13
14       0.4824   0.4141       0.5775     0.6018     3.88
15       0.8133   0.7722       0.8592     0.8733     3.05
16       0.5763   0.7234       0.4789     0.6575     3.03
17       0.8261   0.8507       0.8028     0.8356     3.10
18       0.6000   0.6610       0.5493     0.6438     3.07
21       0.4118   0.6364       0.3043     0.7297     4.11
22       0.2034   0.1667       0.2609     0.3649     4.16
31       0.7692   0.8197       0.7246     0.7902     3.13
32       0.8308   0.8852       0.7826     0.8462     3.12
33       0.2336   0.2353       0.2319     0.2708     3.23
34       0.6667   0.7843       0.5797     0.7203     3.13
41       0.2721   0.2597       0.2857     0.2671     3.79
42       0.2222   0.2273       0.2174     0.3269     3.25
43       0.2000   0.1852       0.2174     0.2453     3.89
45       0.5397   0.6071       0.4857     0.5944     4.00
51       0.6483   0.6267       0.6714     0.6458     3.80
52       0.6803   0.6494       0.7143     0.6736     3.83
53       0.5926   0.6154       0.5714     0.6181     3.94
54       0.7465   0.7361       0.7571     0.7483     4.03
61       0.6383   0.6250       0.6522     0.6731     3.25
62       0.3704   0.3226       0.4348     0.3585     3.91
63       0.6389   0.6216       0.6571     0.6438     3.90
64       0.7681   0.7794       0.7571     0.7808     3.88
66       0.5714   0.5055       0.6571     0.5241     3.92
67       0.5035   0.4932       0.5143     0.5137     3.79
68       0.6364   0.5283       0.8000     0.5616     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.4615   0.5000       0.4286     0.5238     28.14
