
Sample-level average across 5 folds - Epoch 39
Overall Results:
Macro-F1: 0.7085
Macro-Precision: 0.7084
Macro-Recall: 0.7087
Accuracy: 0.7184

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8028   0.8028       0.8028     0.7986     3.02
2        0.6452   0.5952       0.7042     0.7393     3.00
3        0.7417   0.7000       0.7887     0.8219     3.05
4        0.7536   0.7761       0.7324     0.8447     3.11
5        0.6099   0.6143       0.6056     0.7489     3.83
6        0.6809   0.6957       0.6667     0.7991     3.11
7        0.6027   0.5867       0.6197     0.7352     3.88
8        0.5606   0.6066       0.5211     0.7376     3.91
9        0.7143   0.7246       0.7042     0.8190     3.12
10       0.6483   0.6351       0.6620     0.7692     3.84
11       0.6076   0.5517       0.6761     0.7195     3.90
12       0.6325   0.8043       0.5211     0.7075     3.89
13       0.7347   0.7105       0.7606     0.8235     3.13
14       0.6533   0.6203       0.6901     0.7647     3.88
15       0.7857   0.7971       0.7746     0.8643     3.05
16       0.7727   0.8361       0.7183     0.7945     3.03
17       0.7786   0.8500       0.7183     0.8014     3.10
18       0.7752   0.8621       0.7042     0.8014     3.07
21       0.4000   0.4706       0.3478     0.6757     4.11
22       0.4490   0.4231       0.4783     0.6351     4.16
31       0.8271   0.8594       0.7971     0.8392     3.13
32       0.7353   0.7463       0.7246     0.7483     3.12
33       0.4667   0.5490       0.4058     0.5556     3.23
34       0.8112   0.7838       0.8406     0.8112     3.13
41       0.4966   0.4800       0.5143     0.5000     3.79
42       0.7083   0.6800       0.7391     0.7308     3.25
43       0.5455   0.4688       0.6522     0.5283     3.89
45       0.5522   0.5781       0.5286     0.5804     4.00
51       0.6714   0.6714       0.6714     0.6806     3.80
52       0.7059   0.7273       0.6857     0.7222     3.83
53       0.6522   0.6618       0.6429     0.6667     3.94
54       0.7273   0.6667       0.8000     0.7063     4.03
61       0.5581   0.6000       0.5217     0.6346     3.25
62       0.2791   0.3000       0.2609     0.4151     3.91
63       0.6345   0.6133       0.6571     0.6370     3.90
64       0.6757   0.6410       0.7143     0.6712     3.88
66       0.6897   0.6667       0.7143     0.6897     3.92
67       0.6479   0.6389       0.6571     0.6575     3.79
68       0.5906   0.5570       0.6286     0.5822     4.01
72       0.4085   0.4028       0.4143     0.4286     62.07
73       0.4586   0.4138       0.5143     0.4218     28.14
