
Variant-level average across 5 folds - Epoch 14
Overall Results:
Macro-F1: 0.6206
Macro-Precision: 0.6213
Macro-Recall: 0.6201
Accuracy: 0.6356

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7612   0.8095       0.7183     0.7698     3.02
2        0.7703   0.7403       0.8028     0.8389     3.00
3        0.6761   0.6761       0.6761     0.7900     3.05
4        0.6000   0.6610       0.5493     0.7626     3.11
5        0.4113   0.4143       0.4085     0.6210     3.83
6        0.5797   0.6061       0.5556     0.7411     3.11
7        0.3354   0.3000       0.3803     0.5114     3.88
8        0.2378   0.2361       0.2394     0.5068     3.91
9        0.5588   0.5846       0.5352     0.7285     3.12
10       0.5366   0.6346       0.4648     0.7421     3.84
11       0.5604   0.4595       0.7183     0.6380     3.90
12       0.4211   0.5581       0.3380     0.5510     3.89
13       0.7761   0.8254       0.7324     0.8643     3.13
14       0.4872   0.4471       0.5352     0.6380     3.88
15       0.7234   0.7286       0.7183     0.8235     3.05
16       0.5263   0.6977       0.4225     0.6301     3.03
17       0.7287   0.8103       0.6620     0.7603     3.10
18       0.6179   0.7308       0.5352     0.6781     3.07
21       0.3636   0.6000       0.2609     0.7162     4.11
22       0.1613   0.1282       0.2174     0.2973     4.16
31       0.7481   0.7903       0.7101     0.7692     3.13
32       0.7597   0.8167       0.7101     0.7832     3.12
33       0.2443   0.2581       0.2319     0.3125     3.23
34       0.6880   0.7679       0.6232     0.7273     3.13
41       0.2878   0.2899       0.2857     0.3219     3.79
42       0.2927   0.3333       0.2609     0.4423     3.25
43       0.1600   0.1481       0.1739     0.2075     3.89
45       0.3860   0.5000       0.3143     0.5105     4.00
51       0.6525   0.6479       0.6571     0.6597     3.80
52       0.6866   0.7188       0.6571     0.7083     3.83
53       0.6522   0.6618       0.6429     0.6667     3.94
54       0.7176   0.7705       0.6714     0.7413     4.03
61       0.4865   0.6429       0.3913     0.6346     3.25
62       0.3077   0.2759       0.3478     0.3208     3.91
63       0.5986   0.5714       0.6286     0.5959     3.90
64       0.7361   0.7162       0.7571     0.7397     3.88
66       0.5270   0.5000       0.5571     0.5172     3.92
67       0.4444   0.4615       0.4286     0.4863     3.79
68       0.6703   0.5391       0.8857     0.5822     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.5379   0.5200       0.5571     0.5442     28.14
