
Sample-level average across 5 folds - Epoch 36
Overall Results:
Macro-F1: 0.7051
Macro-Precision: 0.7088
Macro-Recall: 0.7030
Accuracy: 0.7191

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7634   0.8333       0.7042     0.7770     3.02
2        0.6806   0.6712       0.6901     0.7820     3.00
3        0.7917   0.7808       0.8028     0.8630     3.05
4        0.7188   0.8070       0.6479     0.8356     3.11
5        0.5564   0.5968       0.5211     0.7306     3.83
6        0.6569   0.6923       0.6250     0.7902     3.11
7        0.5970   0.6349       0.5634     0.7534     3.88
8        0.6260   0.6833       0.5775     0.7783     3.91
9        0.7111   0.7500       0.6761     0.8235     3.12
10       0.5693   0.5909       0.5493     0.7330     3.84
11       0.5974   0.5542       0.6479     0.7195     3.90
12       0.6316   0.8372       0.5070     0.7143     3.89
13       0.6866   0.7302       0.6479     0.8100     3.13
14       0.6267   0.5949       0.6620     0.7466     3.88
15       0.7692   0.7639       0.7746     0.8507     3.05
16       0.7778   0.8909       0.6901     0.8082     3.03
17       0.7752   0.8621       0.7042     0.8014     3.10
18       0.7680   0.8889       0.6761     0.8014     3.07
21       0.2941   0.4545       0.2174     0.6757     4.11
22       0.3478   0.3478       0.3478     0.5946     4.16
31       0.7879   0.8254       0.7536     0.8042     3.13
32       0.7591   0.7647       0.7536     0.7692     3.12
33       0.4737   0.6000       0.3913     0.5833     3.23
34       0.7559   0.8276       0.6957     0.7832     3.13
41       0.5035   0.4932       0.5143     0.5137     3.79
42       0.6316   0.8000       0.5217     0.7308     3.25
43       0.5200   0.4815       0.5652     0.5472     3.89
45       0.4918   0.5769       0.4286     0.5664     4.00
51       0.6569   0.6716       0.6429     0.6736     3.80
52       0.6970   0.7419       0.6571     0.7222     3.83
53       0.6715   0.6866       0.6571     0.6875     3.94
54       0.7273   0.7123       0.7429     0.7273     4.03
61       0.4500   0.5294       0.3913     0.5769     3.25
62       0.3556   0.3636       0.3478     0.4528     3.91
63       0.6154   0.6027       0.6286     0.6233     3.90
64       0.6429   0.6429       0.6429     0.6575     3.88
66       0.6099   0.6056       0.6143     0.6207     3.92
67       0.6087   0.6176       0.6000     0.6301     3.79
68       0.6174   0.5823       0.6571     0.6096     4.01
72       0.3881   0.4062       0.3714     0.4422     62.07
73       0.5223   0.4713       0.5857     0.4898     28.14
