
Variant-level average across 5 folds - Epoch 40
Overall Results:
Macro-F1: 0.6392
Macro-Precision: 0.6387
Macro-Recall: 0.6399
Accuracy: 0.6502

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8406   0.8657       0.8169     0.8417     3.02
2        0.7123   0.6933       0.7324     0.8009     3.00
3        0.7397   0.7200       0.7606     0.8265     3.05
4        0.6875   0.7719       0.6197     0.8174     3.11
5        0.4113   0.4143       0.4085     0.6210     3.83
6        0.6104   0.5732       0.6528     0.7321     3.11
7        0.4186   0.3564       0.5070     0.5434     3.88
8        0.2695   0.2714       0.2676     0.5339     3.91
9        0.6286   0.6377       0.6197     0.7647     3.12
10       0.5167   0.6327       0.4366     0.7376     3.84
11       0.6374   0.5225       0.8169     0.7014     3.90
12       0.4628   0.5600       0.3944     0.5578     3.89
13       0.7338   0.7500       0.7183     0.8326     3.13
14       0.5341   0.4476       0.6620     0.6290     3.88
15       0.7838   0.7532       0.8169     0.8552     3.05
16       0.6446   0.7800       0.5493     0.7055     3.03
17       0.8148   0.8594       0.7746     0.8288     3.10
18       0.7015   0.7460       0.6620     0.7260     3.07
21       0.2941   0.4545       0.2174     0.6757     4.11
22       0.1852   0.1613       0.2174     0.4054     4.16
31       0.8062   0.8667       0.7536     0.8252     3.13
32       0.7937   0.8772       0.7246     0.8182     3.12
33       0.2074   0.2121       0.2029     0.2569     3.23
34       0.7097   0.8000       0.6377     0.7483     3.13
41       0.2222   0.2162       0.2286     0.2329     3.79
42       0.2308   0.2069       0.2609     0.2308     3.25
43       0.2083   0.2000       0.2174     0.2830     3.89
45       0.5000   0.6000       0.4286     0.5804     4.00
51       0.6267   0.5875       0.6714     0.6111     3.80
52       0.7619   0.7273       0.8000     0.7569     3.83
53       0.6207   0.6000       0.6429     0.6181     3.94
54       0.7703   0.7308       0.8143     0.7622     4.03
61       0.5455   0.5714       0.5217     0.6154     3.25
62       0.3462   0.3103       0.3913     0.3585     3.91
63       0.5931   0.5733       0.6143     0.5959     3.90
64       0.8000   0.8308       0.7714     0.8151     3.88
66       0.5399   0.4731       0.6286     0.4828     3.92
67       0.5098   0.4699       0.5571     0.4863     3.79
68       0.6818   0.5660       0.8571     0.6164     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.4923   0.5333       0.4571     0.5510     28.14
