
Variant-level average across 5 folds - Epoch 18
Overall Results:
Macro-F1: 0.7112
Macro-Precision: 0.7161
Macro-Recall: 0.7068
Accuracy: 0.7922

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6667   0.6667       0.6667     0.7736     1.81
2        0.9730   0.9474       1.0000     0.9886     1.74
3        0.8000   1.0000       0.6667     0.9318     1.74
4        0.7429   0.7647       0.7222     0.8977     1.74
5        0.7222   0.7222       0.7222     0.8864     2.90
6        0.8824   0.9375       0.8333     0.9545     1.76
7        0.4848   0.5333       0.4444     0.8068     3.09
8        0.0488   0.0435       0.0556     0.5568     3.09
9        0.6364   0.5385       0.7778     0.8182     1.74
10       0.3750   0.4286       0.3333     0.7727     2.88
11       0.1132   0.0857       0.1667     0.4659     3.06
12       0.6667   0.6190       0.7222     0.7547     2.92
13       0.7879   0.8667       0.7222     0.9205     1.74
14       0.2400   0.4286       0.1667     0.7841     3.09
15       0.7742   0.9231       0.6667     0.9205     1.76
16       0.8750   1.0000       0.7778     0.9245     1.81
17       0.6667   0.8333       0.5556     0.8113     1.85
18       0.7097   0.8462       0.6111     0.8302     1.83
43       0.0588   0.0588       0.0588     0.3725     2.47
62       0.1250   0.1333       0.1176     0.4510     2.49
63       0.5926   0.7273       0.5000     0.7708     2.73
64       0.5806   0.6000       0.5625     0.7292     2.71
