
Sample-level average across 5 folds - Epoch 32
Overall Results:
Macro-F1: 0.7579
Macro-Precision: 0.7766
Macro-Recall: 0.7445
Accuracy: 0.8320

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7500   0.8571       0.6667     0.8491     1.81
2        0.7778   0.7778       0.7778     0.9091     1.74
3        0.7647   0.8125       0.7222     0.9091     1.74
4        0.7778   0.7778       0.7778     0.9091     1.74
5        0.5000   0.5000       0.5000     0.7955     2.90
6        0.7500   0.8571       0.6667     0.9091     1.76
7        0.4706   0.5000       0.4444     0.7955     3.09
8        0.2222   0.3333       0.1667     0.7614     3.09
9        0.7568   0.7368       0.7778     0.8977     1.74
10       0.3871   0.4615       0.3333     0.7841     2.88
11       0.3529   0.3750       0.3333     0.7500     3.06
12       0.4444   0.4444       0.4444     0.6226     2.92
13       0.8824   0.9375       0.8333     0.9545     1.74
14       0.4571   0.4706       0.4444     0.7841     3.09
15       0.9143   0.9412       0.8889     0.9659     1.76
16       0.8750   1.0000       0.7778     0.9245     1.81
17       0.6875   0.7857       0.6111     0.8113     1.85
18       0.6667   0.8333       0.5556     0.8113     1.83
43       0.5714   0.7273       0.4706     0.7647     2.47
62       0.3333   0.3846       0.2941     0.6078     2.49
63       0.6000   0.6429       0.5625     0.7500     2.73
64       0.6667   0.8182       0.5625     0.8125     2.71
