
Variant-level average across 5 folds - Epoch 6
Overall Results:
Macro-F1: 0.7060
Macro-Precision: 0.7285
Macro-Recall: 0.6921
Accuracy: 0.8002

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7333   0.9167       0.6111     0.8491     1.81
2        0.6000   0.7500       0.5000     0.8636     1.74
3        0.7317   0.6522       0.8333     0.8750     1.74
4        0.6667   0.7333       0.6111     0.8750     1.74
5        0.0588   0.0625       0.0556     0.6364     2.90
6        0.5161   0.6154       0.4444     0.8295     1.76
7        0.6111   0.6111       0.6111     0.8409     3.09
8        0.2581   0.3077       0.2222     0.7386     3.09
9        0.7879   0.8667       0.7222     0.9205     1.74
10       0.3846   0.6250       0.2778     0.8182     2.88
11       0.3000   0.2727       0.3333     0.6818     3.06
12       0.4138   0.5455       0.3333     0.6792     2.92
13       0.7179   0.6667       0.7778     0.8750     1.74
14       0.2308   0.3750       0.1667     0.7727     3.09
15       0.8485   0.9333       0.7778     0.9432     1.76
16       0.7143   1.0000       0.5556     0.8491     1.81
17       0.6429   0.9000       0.5000     0.8113     1.85
18       0.7879   0.8667       0.7222     0.8679     1.83
43       0.4800   0.7500       0.3529     0.7451     2.47
62       0.2581   0.2857       0.2353     0.5490     2.49
63       0.3226   0.3333       0.3125     0.5625     2.73
64       0.6897   0.7692       0.6250     0.8125     2.71
