
Sample-level average across 5 folds - Epoch 19
Overall Results:
Macro-F1: 0.7599
Macro-Precision: 0.7799
Macro-Recall: 0.7457
Accuracy: 0.8339

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7273   0.8000       0.6667     0.8302     1.81
2        0.7778   0.7778       0.7778     0.9091     1.74
3        0.8000   0.8235       0.7778     0.9205     1.74
4        0.7568   0.7368       0.7778     0.8977     1.74
5        0.4848   0.5333       0.4444     0.8068     2.90
6        0.6875   0.7857       0.6111     0.8864     1.76
7        0.4286   0.6000       0.3333     0.8182     3.09
8        0.3333   0.4167       0.2778     0.7727     3.09
9        0.8333   0.8333       0.8333     0.9318     1.74
10       0.3750   0.4286       0.3333     0.7727     2.88
11       0.3226   0.3846       0.2778     0.7614     3.06
12       0.4242   0.4667       0.3889     0.6415     2.92
13       0.8750   1.0000       0.7778     0.9545     1.74
14       0.4242   0.4667       0.3889     0.7841     3.09
15       0.8235   0.8750       0.7778     0.9318     1.76
16       0.9714   1.0000       0.9444     0.9811     1.81
17       0.6875   0.7857       0.6111     0.8113     1.85
18       0.6667   0.8333       0.5556     0.8113     1.83
43       0.6207   0.7500       0.5294     0.7843     2.47
62       0.3750   0.4000       0.3529     0.6078     2.49
63       0.5000   0.5000       0.5000     0.6667     2.73
64       0.7333   0.7857       0.6875     0.8333     2.71
