
Variant-level average across 5 folds - Epoch 46
Overall Results:
Macro-F1: 0.7395
Macro-Precision: 0.7453
Macro-Recall: 0.7343
Accuracy: 0.8127

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7273   0.8000       0.6667     0.8302     1.81
2        0.6857   0.7059       0.6667     0.8750     1.74
3        0.6875   0.7857       0.6111     0.8864     1.74
4        0.7778   0.7778       0.7778     0.9091     1.74
5        0.4103   0.3810       0.4444     0.7386     2.90
6        0.7500   0.8571       0.6667     0.9091     1.76
7        0.5946   0.5789       0.6111     0.8295     3.09
8        0.2000   0.2500       0.1667     0.7273     3.09
9        0.8108   0.7895       0.8333     0.9205     1.74
10       0.6111   0.6111       0.6111     0.8409     2.88
11       0.4000   0.4118       0.3889     0.7614     3.06
12       0.3333   0.3333       0.3333     0.5472     2.92
13       0.8947   0.8500       0.9444     0.9545     1.74
14       0.4211   0.4000       0.4444     0.7500     3.09
15       0.8000   0.8235       0.7778     0.9205     1.76
16       0.8889   0.8889       0.8889     0.9245     1.81
17       0.7742   0.9231       0.6667     0.8679     1.85
18       0.9143   0.9412       0.8889     0.9434     1.83
43       0.1600   0.2500       0.1176     0.5882     2.47
62       0.2381   0.2000       0.2941     0.3725     2.49
63       0.4286   0.5000       0.3750     0.6667     2.73
64       0.6207   0.6923       0.5625     0.7708     2.71
