
Variant-level average across 5 folds - Epoch 20
Overall Results:
Macro-F1: 0.7163
Macro-Precision: 0.7206
Macro-Recall: 0.7124
Accuracy: 0.7953

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8205   0.7619       0.8889     0.8679     1.81
2        0.6667   0.6190       0.7222     0.8523     1.74
3        0.7273   0.8000       0.6667     0.8977     1.74
4        0.8000   0.7273       0.8889     0.9091     1.74
5        0.6286   0.6471       0.6111     0.8523     2.90
6        0.7742   0.9231       0.6667     0.9205     1.76
7        0.5000   0.5714       0.4444     0.8182     3.09
8        0.1667   0.1667       0.1667     0.6591     3.09
9        0.7368   0.7000       0.7778     0.8864     1.74
10       0.4444   0.4444       0.4444     0.7727     2.88
11       0.1702   0.1379       0.2222     0.5568     3.06
12       0.4848   0.5333       0.4444     0.6792     2.92
13       0.6875   0.7857       0.6111     0.8864     1.74
14       0.4848   0.5333       0.4444     0.8068     3.09
15       0.7805   0.6957       0.8889     0.8977     1.76
16       0.8649   0.8421       0.8889     0.9057     1.81
17       0.7500   0.8571       0.6667     0.8491     1.85
18       0.6207   0.8182       0.5000     0.7925     1.83
43       0.0000   0.0000       0.0000     0.4706     2.47
62       0.0625   0.0667       0.0588     0.4118     2.49
63       0.6429   0.7500       0.5625     0.7917     2.73
64       0.5517   0.6154       0.5000     0.7292     2.71
