
Variant-level average across 5 folds - Epoch 29
Overall Results:
Macro-F1: 0.7367
Macro-Precision: 0.7375
Macro-Recall: 0.7359
Accuracy: 0.8071

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8485   0.9333       0.7778     0.9057     1.81
2        0.6667   0.7333       0.6111     0.8750     1.74
3        0.8500   0.7727       0.9444     0.9318     1.74
4        0.8108   0.7895       0.8333     0.9205     1.74
5        0.2500   0.2857       0.2222     0.7273     2.90
6        0.6667   0.7333       0.6111     0.8750     1.76
7        0.6061   0.6667       0.5556     0.8523     3.09
8        0.3750   0.4286       0.3333     0.7727     3.09
9        0.7429   0.7647       0.7222     0.8977     1.74
10       0.4118   0.4375       0.3889     0.7727     2.88
11       0.4324   0.4211       0.4444     0.7614     3.06
12       0.1667   0.1667       0.1667     0.4340     2.92
13       0.7727   0.6538       0.9444     0.8864     1.74
14       0.5106   0.4138       0.6667     0.7386     3.09
15       0.9000   0.8182       1.0000     0.9545     1.76
16       0.8649   0.8421       0.8889     0.9057     1.81
17       0.6875   0.7857       0.6111     0.8113     1.85
18       0.8235   0.8750       0.7778     0.8868     1.83
43       0.4800   0.7500       0.3529     0.7451     2.47
62       0.1111   0.1053       0.1176     0.3725     2.49
63       0.4242   0.4118       0.4375     0.6042     2.73
64       0.6667   0.6471       0.6875     0.7708     2.71
