
Sample-level average across 5 folds - Epoch 11
Overall Results:
Macro-F1: 0.7439
Macro-Precision: 0.7910
Macro-Recall: 0.7200
Accuracy: 0.8332

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7647   0.8125       0.7222     0.8491     1.81
2        0.7647   0.8125       0.7222     0.9091     1.74
3        0.7647   0.8125       0.7222     0.9091     1.74
4        0.6875   0.7857       0.6111     0.8864     1.74
5        0.4375   0.5000       0.3889     0.7955     2.90
6        0.6667   0.8333       0.5556     0.8864     1.76
7        0.5333   0.6667       0.4444     0.8409     3.09
8        0.4138   0.5455       0.3333     0.8068     3.09
9        0.5806   0.6923       0.5000     0.8523     1.74
10       0.3333   0.4167       0.2778     0.7727     2.88
11       0.3871   0.4615       0.3333     0.7841     3.06
12       0.3750   0.4286       0.3333     0.6226     2.92
13       0.7879   0.8667       0.7222     0.9205     1.74
14       0.4444   0.6667       0.3333     0.8295     3.09
15       0.7879   0.8667       0.7222     0.9205     1.76
16       0.8000   1.0000       0.6667     0.8868     1.81
17       0.6897   0.9091       0.5556     0.8302     1.85
18       0.6667   1.0000       0.5000     0.8302     1.83
43       0.5000   0.8571       0.3529     0.7647     2.47
62       0.3333   0.5714       0.2353     0.6863     2.49
63       0.5926   0.7273       0.5000     0.7708     2.73
64       0.5600   0.7778       0.4375     0.7708     2.71
