
Sample-level average across 5 folds - Epoch 78
Overall Results:
Macro-F1: 0.6418
Macro-Precision: 0.6424
Macro-Recall: 0.6413
Accuracy: 0.6556

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7231   0.7966       0.6620     0.7410     3.02
2        0.5175   0.5139       0.5211     0.6730     3.00
3        0.5802   0.5165       0.6620     0.6895     3.05
4        0.6809   0.6857       0.6761     0.7945     3.11
5        0.5419   0.5000       0.5915     0.6758     3.83
6        0.6331   0.6567       0.6111     0.7723     3.11
7        0.4559   0.4769       0.4366     0.6621     3.88
8        0.4783   0.4925       0.4648     0.6742     3.91
9        0.5571   0.5652       0.5493     0.7195     3.12
10       0.5185   0.5469       0.4930     0.7059     3.84
11       0.4730   0.4545       0.4930     0.6471     3.90
12       0.5891   0.6552       0.5352     0.6395     3.89
13       0.6081   0.5844       0.6338     0.7376     3.13
14       0.5960   0.5625       0.6338     0.7240     3.88
15       0.6452   0.5952       0.7042     0.7511     3.05
16       0.6190   0.7091       0.5493     0.6712     3.03
17       0.6471   0.6769       0.6197     0.6712     3.10
18       0.6963   0.7344       0.6620     0.7192     3.07
21       0.2381   0.2632       0.2174     0.5676     4.11
22       0.4000   0.3704       0.4348     0.5946     4.16
31       0.6923   0.7377       0.6522     0.7203     3.13
32       0.6667   0.6528       0.6812     0.6713     3.12
33       0.4274   0.5208       0.3623     0.5347     3.23
34       0.6567   0.6769       0.6377     0.6783     3.13
41       0.4476   0.4384       0.4571     0.4589     3.79
42       0.5333   0.5455       0.5217     0.5962     3.25
43       0.5455   0.4688       0.6522     0.5283     3.89
45       0.4444   0.5000       0.4000     0.5105     4.00
51       0.6619   0.6667       0.6571     0.6736     3.80
52       0.6351   0.6026       0.6714     0.6250     3.83
53       0.6154   0.6027       0.6286     0.6181     3.94
54       0.6667   0.6364       0.7000     0.6573     4.03
61       0.4118   0.6364       0.3043     0.6154     3.25
62       0.3404   0.3333       0.3478     0.4151     3.91
63       0.6412   0.6885       0.6000     0.6781     3.90
64       0.6061   0.6452       0.5714     0.6438     3.88
66       0.5469   0.6034       0.5000     0.6000     3.92
67       0.5926   0.6154       0.5714     0.6233     3.79
68       0.5638   0.5316       0.6000     0.5548     4.01
72       0.4030   0.4219       0.3857     0.4558     62.07
73       0.4552   0.4400       0.4714     0.4626     28.14
