
Variant-level average across 5 folds - Epoch 71
Overall Results:
Macro-F1: 0.5687
Macro-Precision: 0.5685
Macro-Recall: 0.5696
Accuracy: 0.5803

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7518   0.7571       0.7465     0.7482     3.02
2        0.6316   0.5926       0.6761     0.7346     3.00
3        0.6329   0.5747       0.7042     0.7352     3.05
4        0.5248   0.5286       0.5211     0.6941     3.11
5        0.3735   0.3263       0.4366     0.5251     3.83
6        0.6538   0.6071       0.7083     0.7589     3.11
7        0.3273   0.2872       0.3803     0.4932     3.88
8        0.1583   0.1618       0.1549     0.4706     3.91
9        0.4933   0.4684       0.5211     0.6561     3.12
10       0.4324   0.4156       0.4507     0.6199     3.84
11       0.5714   0.4576       0.7606     0.6335     3.90
12       0.4094   0.4643       0.3662     0.4898     3.89
13       0.6839   0.6310       0.7465     0.7783     3.13
14       0.3842   0.3208       0.4789     0.5068     3.88
15       0.6839   0.6310       0.7465     0.7783     3.05
16       0.5574   0.6667       0.4789     0.6301     3.03
17       0.6993   0.6944       0.7042     0.7055     3.10
18       0.6299   0.7143       0.5634     0.6781     3.07
21       0.4314   0.3929       0.4783     0.6081     4.11
22       0.2545   0.2188       0.3043     0.4459     4.16
31       0.7634   0.8065       0.7246     0.7832     3.13
32       0.6923   0.7377       0.6522     0.7203     3.12
33       0.1846   0.1967       0.1739     0.2639     3.23
34       0.5344   0.5645       0.5072     0.5734     3.13
41       0.2647   0.2727       0.2571     0.3151     3.79
42       0.2174   0.2174       0.2174     0.3077     3.25
43       0.3043   0.3043       0.3043     0.3962     3.89
45       0.3178   0.4595       0.2429     0.4895     4.00
51       0.5811   0.5513       0.6143     0.5694     3.80
52       0.5658   0.5244       0.6143     0.5417     3.83
53       0.4564   0.4304       0.4857     0.4375     3.94
54       0.6259   0.5974       0.6571     0.6154     4.03
61       0.5000   0.5238       0.4783     0.5769     3.25
62       0.2857   0.3158       0.2609     0.4340     3.91
63       0.5068   0.4868       0.5286     0.5068     3.90
64       0.5954   0.6393       0.5571     0.6370     3.88
66       0.4511   0.4762       0.4286     0.4966     3.92
67       0.4444   0.4615       0.4286     0.4863     3.79
68       0.5676   0.5385       0.6000     0.5616     4.01
72       0.0137   0.0132       0.0143     0.0204     62.07
73       0.5478   0.4943       0.6143     0.5170     28.14
