
Variant-level average across 5 folds - Epoch 28
Overall Results:
Macro-F1: 0.5408
Macro-Precision: 0.5409
Macro-Recall: 0.5407
Accuracy: 0.5573

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7244   0.8214       0.6479     0.7482     3.02
2        0.5101   0.4872       0.5352     0.6540     3.00
3        0.5641   0.5176       0.6197     0.6895     3.05
4        0.5197   0.5893       0.4648     0.7215     3.11
5        0.3750   0.3371       0.4225     0.5434     3.83
6        0.5987   0.5529       0.6528     0.7188     3.11
7        0.4142   0.3571       0.4930     0.5479     3.88
8        0.2090   0.2222       0.1972     0.5204     3.91
9        0.4306   0.4247       0.4366     0.6290     3.12
10       0.4275   0.4667       0.3944     0.6606     3.84
11       0.5169   0.4299       0.6479     0.6109     3.90
12       0.3866   0.4792       0.3239     0.5034     3.89
13       0.5775   0.5775       0.5775     0.7285     3.13
14       0.3563   0.3010       0.4366     0.4932     3.88
15       0.5860   0.5349       0.6479     0.7059     3.05
16       0.4404   0.6316       0.3380     0.5822     3.03
17       0.6349   0.7273       0.5634     0.6849     3.10
18       0.4878   0.5769       0.4225     0.5685     3.07
21       0.5417   0.5200       0.5652     0.7027     4.11
22       0.1639   0.1316       0.2174     0.3108     4.16
31       0.6349   0.7018       0.5797     0.6783     3.13
32       0.6281   0.7308       0.5507     0.6853     3.12
33       0.1301   0.1481       0.1159     0.2569     3.23
34       0.5079   0.5614       0.4638     0.5664     3.13
41       0.1985   0.2131       0.1857     0.2808     3.79
42       0.2917   0.2800       0.3043     0.3462     3.25
43       0.1860   0.2000       0.1739     0.3396     3.89
45       0.2292   0.4231       0.1571     0.4825     4.00
51       0.5211   0.5139       0.5286     0.5278     3.80
52       0.5205   0.5000       0.5429     0.5139     3.83
53       0.3649   0.3462       0.3857     0.3472     3.94
54       0.6490   0.6049       0.7000     0.6294     4.03
61       0.4324   0.5714       0.3478     0.5962     3.25
62       0.3750   0.3600       0.3913     0.4340     3.91
63       0.4583   0.4459       0.4714     0.4658     3.90
64       0.5630   0.5846       0.5429     0.5959     3.88
66       0.4531   0.5000       0.4143     0.5172     3.92
67       0.3586   0.3467       0.3714     0.3630     3.79
68       0.5629   0.4845       0.6714     0.5000     4.01
72       0.0000   0.0000       0.0000     0.0068     62.07
73       0.5175   0.5068       0.5286     0.5306     28.14
