
Sample-level average across 5 folds - Epoch 12
Overall Results:
Macro-F1: 0.6956
Macro-Precision: 0.6969
Macro-Recall: 0.6947
Accuracy: 0.7078

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7353   0.7692       0.7042     0.7410     3.02
2        0.6345   0.6216       0.6479     0.7488     3.00
3        0.7550   0.7125       0.8028     0.8311     3.05
4        0.7121   0.7705       0.6620     0.8265     3.11
5        0.6241   0.6286       0.6197     0.7580     3.83
6        0.6713   0.6761       0.6667     0.7902     3.11
7        0.6056   0.6056       0.6056     0.7443     3.88
8        0.5839   0.6061       0.5634     0.7421     3.91
9        0.6667   0.6866       0.6479     0.7919     3.12
10       0.5674   0.5714       0.5634     0.7240     3.84
11       0.6380   0.5652       0.7324     0.7330     3.90
12       0.6290   0.7358       0.5493     0.6871     3.89
13       0.6849   0.6667       0.7042     0.7919     3.13
14       0.6486   0.6234       0.6761     0.7647     3.88
15       0.7211   0.6974       0.7465     0.8145     3.05
16       0.7481   0.8167       0.6901     0.7740     3.03
17       0.6769   0.7458       0.6197     0.7123     3.10
18       0.7442   0.8276       0.6761     0.7740     3.07
21       0.3333   0.4615       0.2609     0.6757     4.11
22       0.5116   0.5500       0.4783     0.7162     4.16
31       0.7328   0.7742       0.6957     0.7552     3.13
32       0.7481   0.7903       0.7101     0.7692     3.12
33       0.5203   0.5926       0.4638     0.5903     3.23
34       0.7077   0.7541       0.6667     0.7343     3.13
41       0.5033   0.4691       0.5429     0.4863     3.79
42       0.5116   0.5500       0.4783     0.5962     3.25
43       0.4681   0.4583       0.4783     0.5283     3.89
45       0.5672   0.5938       0.5429     0.5944     4.00
51       0.6812   0.6912       0.6714     0.6944     3.80
52       0.6923   0.7500       0.6429     0.7222     3.83
53       0.6260   0.6721       0.5857     0.6597     3.94
54       0.6569   0.6716       0.6429     0.6713     4.03
61       0.5778   0.5909       0.5652     0.6346     3.25
62       0.5385   0.4828       0.6087     0.5472     3.91
63       0.6111   0.5946       0.6286     0.6164     3.90
64       0.6383   0.6338       0.6429     0.6507     3.88
66       0.6752   0.6092       0.7571     0.6483     3.92
67       0.5693   0.5821       0.5571     0.5959     3.79
68       0.5857   0.5857       0.5857     0.6027     4.01
72       0.4348   0.4412       0.4286     0.4694     62.07
73       0.4964   0.5075       0.4857     0.5306     28.14
