
Sample-level average across 5 folds - Epoch 32
Overall Results:
Macro-F1: 0.7060
Macro-Precision: 0.7047
Macro-Recall: 0.7091
Accuracy: 0.7128

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7917   0.7808       0.8028     0.7842     3.02
2        0.6623   0.6250       0.7042     0.7583     3.00
3        0.7403   0.6867       0.8028     0.8174     3.05
4        0.7606   0.7606       0.7606     0.8447     3.11
5        0.6242   0.5698       0.6901     0.7306     3.83
6        0.7179   0.6667       0.7778     0.8036     3.11
7        0.5526   0.5185       0.5915     0.6895     3.88
8        0.6174   0.5897       0.6479     0.7421     3.91
9        0.6928   0.6463       0.7465     0.7873     3.12
10       0.5828   0.5500       0.6197     0.7149     3.84
11       0.6358   0.5392       0.7746     0.7149     3.90
12       0.6667   0.8478       0.5493     0.7347     3.89
13       0.7792   0.7229       0.8451     0.8462     3.13
14       0.6289   0.5682       0.7042     0.7330     3.88
15       0.6710   0.6190       0.7324     0.7692     3.05
16       0.7786   0.8500       0.7183     0.8014     3.03
17       0.7164   0.7619       0.6761     0.7397     3.10
18       0.8116   0.8358       0.7887     0.8219     3.07
21       0.3000   0.3529       0.2609     0.6216     4.11
22       0.4545   0.4762       0.4348     0.6757     4.16
31       0.7634   0.8065       0.7246     0.7832     3.13
32       0.7552   0.7297       0.7826     0.7552     3.12
33       0.5362   0.5362       0.5362     0.5556     3.23
34       0.7941   0.8060       0.7826     0.8042     3.13
41       0.4737   0.4390       0.5143     0.4521     3.79
42       0.6818   0.7143       0.6522     0.7308     3.25
43       0.5965   0.5000       0.7391     0.5660     3.89
45       0.5000   0.5152       0.4857     0.5245     4.00
51       0.7465   0.7361       0.7571     0.7500     3.80
52       0.7606   0.7500       0.7714     0.7639     3.83
53       0.7152   0.6667       0.7714     0.7014     3.94
54       0.7297   0.6923       0.7714     0.7203     4.03
61       0.6512   0.7000       0.6087     0.7115     3.25
62       0.5714   0.4848       0.6957     0.5472     3.91
63       0.6490   0.6049       0.7000     0.6370     3.90
64       0.6986   0.6711       0.7286     0.6986     3.88
66       0.6867   0.5938       0.8143     0.6414     3.92
67       0.5874   0.5753       0.6000     0.5959     3.79
68       0.6667   0.6250       0.7143     0.6575     4.01
72       0.4295   0.4051       0.4571     0.4218     62.07
73       0.4865   0.4615       0.5143     0.4830     28.14
