
Variant-level average across 5 folds - Epoch 50
Overall Results:
Macro-F1: 0.6273
Macro-Precision: 0.6268
Macro-Recall: 0.6300
Accuracy: 0.6352

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8321   0.8636       0.8028     0.8345     3.02
2        0.6456   0.5862       0.7183     0.7346     3.00
3        0.7692   0.7639       0.7746     0.8493     3.05
4        0.7626   0.7794       0.7465     0.8493     3.11
5        0.4403   0.3977       0.4930     0.5936     3.83
6        0.5917   0.5155       0.6944     0.6920     3.11
7        0.3614   0.3158       0.4225     0.5160     3.88
8        0.2125   0.1910       0.2394     0.4299     3.91
9        0.6258   0.5543       0.7183     0.7240     3.12
10       0.5827   0.6607       0.5211     0.7602     3.84
11       0.6203   0.5000       0.8169     0.6787     3.90
12       0.2975   0.3600       0.2535     0.4218     3.89
13       0.7647   0.8000       0.7324     0.8552     3.13
14       0.4971   0.4216       0.6056     0.6063     3.88
15       0.8571   0.8289       0.8873     0.9050     3.05
16       0.7692   0.7639       0.7746     0.7740     3.03
17       0.8088   0.8462       0.7746     0.8219     3.10
18       0.7133   0.7083       0.7183     0.7192     3.07
21       0.6500   0.7647       0.5652     0.8108     4.11
22       0.3103   0.2571       0.3913     0.4595     4.16
31       0.7874   0.8621       0.7246     0.8112     3.13
32       0.8356   0.7922       0.8841     0.8322     3.12
33       0.2222   0.2273       0.2174     0.2708     3.23
34       0.7353   0.7463       0.7246     0.7483     3.13
41       0.2568   0.2436       0.2714     0.2466     3.79
42       0.1739   0.1739       0.1739     0.2692     3.25
43       0.3333   0.3200       0.3478     0.3962     3.89
45       0.4918   0.5769       0.4286     0.5664     4.00
51       0.6710   0.6118       0.7429     0.6458     3.80
52       0.7273   0.6667       0.8000     0.7083     3.83
53       0.5556   0.5405       0.5714     0.5556     3.94
54       0.7556   0.7846       0.7286     0.7692     4.03
61       0.5000   0.5238       0.4783     0.5769     3.25
62       0.3200   0.2963       0.3478     0.3585     3.91
63       0.6250   0.5556       0.7143     0.5890     3.90
64       0.6176   0.6364       0.6000     0.6438     3.88
66       0.5029   0.4257       0.6143     0.4138     3.92
67       0.5359   0.4940       0.5857     0.5137     3.79
68       0.5977   0.5000       0.7429     0.5205     4.01
72       0.0000   0.0000       0.0000     0.0136     62.07
73       0.4672   0.4776       0.4571     0.5034     28.14
