
Variant-level average across 5 folds - Epoch 29
Overall Results:
Macro-F1: 0.6228
Macro-Precision: 0.6231
Macro-Recall: 0.6225
Accuracy: 0.6367

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8571   0.8696       0.8451     0.8561     3.02
2        0.6471   0.6769       0.6197     0.7725     3.00
3        0.7465   0.7465       0.7465     0.8356     3.05
4        0.6612   0.8000       0.5634     0.8128     3.11
5        0.3916   0.3889       0.3944     0.6027     3.83
6        0.6415   0.5862       0.7083     0.7455     3.11
7        0.3951   0.3516       0.4507     0.5525     3.88
8        0.1867   0.1772       0.1972     0.4480     3.91
9        0.5455   0.5417       0.5493     0.7059     3.12
10       0.5210   0.6458       0.4366     0.7421     3.84
11       0.6270   0.5088       0.8169     0.6878     3.90
12       0.2963   0.4324       0.2254     0.4830     3.89
13       0.6977   0.7759       0.6338     0.8235     3.13
14       0.3919   0.3766       0.4085     0.5928     3.88
15       0.8000   0.7838       0.8169     0.8688     3.05
16       0.6825   0.7818       0.6056     0.7260     3.03
17       0.8696   0.8955       0.8451     0.8767     3.10
18       0.6617   0.7097       0.6197     0.6918     3.07
21       0.5366   0.6111       0.4783     0.7432     4.11
22       0.2917   0.2800       0.3043     0.5405     4.16
31       0.7656   0.8305       0.7101     0.7902     3.13
32       0.8227   0.8056       0.8406     0.8252     3.12
33       0.1667   0.1746       0.1594     0.2361     3.23
34       0.6723   0.8000       0.5797     0.7273     3.13
41       0.2535   0.2500       0.2571     0.2740     3.79
42       0.2273   0.2381       0.2174     0.3462     3.25
43       0.2667   0.2727       0.2609     0.3774     3.89
45       0.4915   0.6042       0.4143     0.5804     4.00
51       0.5915   0.5833       0.6000     0.5972     3.80
52       0.6933   0.6500       0.7429     0.6806     3.83
53       0.5263   0.5556       0.5000     0.5625     3.94
54       0.7260   0.6974       0.7571     0.7203     4.03
61       0.5652   0.5652       0.5652     0.6154     3.25
62       0.4231   0.3793       0.4783     0.4340     3.91
63       0.5195   0.4762       0.5714     0.4932     3.90
64       0.6357   0.6949       0.5857     0.6781     3.88
66       0.5896   0.4951       0.7286     0.5103     3.92
67       0.5235   0.4937       0.5571     0.5137     3.79
68       0.5935   0.5412       0.6571     0.5685     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.3704   0.5263       0.2857     0.5374     28.14
