
Variant-level average across 5 folds - Epoch 48
Overall Results:
Macro-F1: 0.6373
Macro-Precision: 0.6369
Macro-Recall: 0.6378
Accuracy: 0.6488

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7883   0.8182       0.7606     0.7914     3.02
2        0.7027   0.6753       0.7324     0.7915     3.00
3        0.7671   0.7467       0.7887     0.8447     3.05
4        0.7068   0.7581       0.6620     0.8219     3.11
5        0.3919   0.3766       0.4085     0.5890     3.83
6        0.6460   0.5843       0.7222     0.7455     3.11
7        0.4177   0.3793       0.4648     0.5799     3.88
8        0.1203   0.1290       0.1127     0.4706     3.91
9        0.6438   0.6267       0.6620     0.7647     3.12
10       0.5378   0.6667       0.4507     0.7511     3.84
11       0.6339   0.5179       0.8169     0.6968     3.90
12       0.3898   0.4894       0.3239     0.5102     3.89
13       0.8286   0.8406       0.8169     0.8914     3.13
14       0.5161   0.4762       0.5634     0.6606     3.88
15       0.7838   0.7532       0.8169     0.8552     3.05
16       0.6772   0.7679       0.6056     0.7192     3.03
17       0.8148   0.8594       0.7746     0.8288     3.10
18       0.7259   0.7656       0.6901     0.7466     3.07
21       0.4615   0.5625       0.3913     0.7162     4.11
22       0.2373   0.1944       0.3043     0.3919     4.16
31       0.7692   0.8197       0.7246     0.7902     3.13
32       0.8489   0.8429       0.8551     0.8531     3.12
33       0.2047   0.2241       0.1884     0.2986     3.23
34       0.6772   0.7414       0.6232     0.7133     3.13
41       0.2308   0.2500       0.2143     0.3151     3.79
42       0.2381   0.2632       0.2174     0.3846     3.25
43       0.3265   0.3077       0.3478     0.3774     3.89
45       0.4655   0.5870       0.3857     0.5664     4.00
51       0.6174   0.5823       0.6571     0.6042     3.80
52       0.7571   0.7571       0.7571     0.7639     3.83
53       0.6207   0.6000       0.6429     0.6181     3.94
54       0.7879   0.8387       0.7429     0.8042     4.03
61       0.4286   0.4737       0.3913     0.5385     3.25
62       0.3571   0.3030       0.4348     0.3208     3.91
63       0.6968   0.6353       0.7714     0.6781     3.90
64       0.6573   0.6438       0.6714     0.6644     3.88
66       0.5031   0.4409       0.5857     0.4414     3.92
67       0.4203   0.4265       0.4143     0.4521     3.79
68       0.6374   0.5179       0.8286     0.5479     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.4722   0.4595       0.4857     0.4830     28.14
