
Sample-level average across 5 folds - Epoch 7
Overall Results:
Macro-F1: 0.6710
Macro-Precision: 0.6807
Macro-Recall: 0.6681
Accuracy: 0.6920

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7154   0.8462       0.6197     0.7482     3.02
2        0.6119   0.6508       0.5775     0.7536     3.00
3        0.6615   0.7288       0.6056     0.7991     3.05
4        0.5938   0.6667       0.5352     0.7626     3.11
5        0.5891   0.6552       0.5352     0.7580     3.83
6        0.5938   0.6786       0.5278     0.7679     3.11
7        0.5401   0.5606       0.5211     0.7123     3.88
8        0.5821   0.6190       0.5493     0.7466     3.91
9        0.6412   0.7000       0.5915     0.7873     3.12
10       0.6308   0.6949       0.5775     0.7828     3.84
11       0.6267   0.5949       0.6620     0.7466     3.90
12       0.6034   0.7778       0.4930     0.6871     3.89
13       0.6094   0.6842       0.5493     0.7738     3.13
14       0.6569   0.6818       0.6338     0.7873     3.88
15       0.6512   0.7241       0.5915     0.7964     3.05
16       0.6891   0.8542       0.5775     0.7466     3.03
17       0.6333   0.7755       0.5352     0.6986     3.10
18       0.7167   0.8776       0.6056     0.7671     3.07
21       0.2857   0.4167       0.2174     0.6622     4.11
22       0.4865   0.6429       0.3913     0.7432     4.16
31       0.5405   0.7143       0.4348     0.6434     3.13
32       0.6290   0.7091       0.5652     0.6783     3.12
33       0.4107   0.5349       0.3333     0.5417     3.23
34       0.7107   0.8269       0.6232     0.7552     3.13
41       0.5000   0.5000       0.5000     0.5205     3.79
42       0.4545   0.4762       0.4348     0.5385     3.25
43       0.5600   0.5185       0.6087     0.5849     3.89
45       0.5203   0.6038       0.4571     0.5874     4.00
51       0.5938   0.6552       0.5429     0.6389     3.80
52       0.5574   0.6538       0.4857     0.6250     3.83
53       0.5691   0.6604       0.5000     0.6319     3.94
54       0.6508   0.7321       0.5857     0.6923     4.03
61       0.5116   0.5500       0.4783     0.5962     3.25
62       0.6038   0.5333       0.6957     0.6038     3.91
63       0.5588   0.5758       0.5429     0.5890     3.90
64       0.5957   0.5915       0.6000     0.6096     3.88
66       0.6027   0.5789       0.6286     0.6000     3.92
67       0.5797   0.5882       0.5714     0.6027     3.79
68       0.5312   0.5862       0.4857     0.5890     4.01
72       0.3885   0.3913       0.3857     0.4218     62.07
73       0.4928   0.5000       0.4857     0.5238     28.14
