
Sample-level average across 5 folds - Epoch 25
Overall Results:
Macro-F1: 0.7026
Macro-Precision: 0.7014
Macro-Recall: 0.7062
Accuracy: 0.7091

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7273   0.7869       0.6761     0.7410     3.02
2        0.6405   0.5976       0.6901     0.7393     3.00
3        0.7226   0.6667       0.7887     0.8037     3.05
4        0.7222   0.7123       0.7324     0.8174     3.11
5        0.6753   0.6265       0.7324     0.7717     3.83
6        0.7162   0.6974       0.7361     0.8125     3.11
7        0.5409   0.4886       0.6056     0.6667     3.88
8        0.6415   0.5795       0.7183     0.7421     3.91
9        0.6879   0.6279       0.7606     0.7783     3.12
10       0.6667   0.6118       0.7324     0.7647     3.84
11       0.6625   0.5955       0.7465     0.7557     3.90
12       0.6718   0.7333       0.6197     0.7075     3.89
13       0.7152   0.6750       0.7606     0.8054     3.13
14       0.6957   0.6222       0.7887     0.7783     3.88
15       0.7205   0.6444       0.8169     0.7964     3.05
16       0.7576   0.8197       0.7042     0.7808     3.03
17       0.7571   0.7681       0.7465     0.7671     3.10
18       0.8169   0.8169       0.8169     0.8219     3.07
21       0.4762   0.5263       0.4348     0.7027     4.11
22       0.4906   0.4333       0.5652     0.6351     4.16
31       0.7704   0.7879       0.7536     0.7832     3.13
32       0.7407   0.7576       0.7246     0.7552     3.12
33       0.5255   0.5294       0.5217     0.5486     3.23
34       0.7376   0.7222       0.7536     0.7413     3.13
41       0.5276   0.4624       0.6143     0.4726     3.79
42       0.6250   0.6000       0.6522     0.6538     3.25
43       0.5556   0.4839       0.6522     0.5472     3.89
45       0.5714   0.5714       0.5714     0.5804     4.00
51       0.6939   0.6623       0.7286     0.6875     3.80
52       0.6866   0.7188       0.6571     0.7083     3.83
53       0.6715   0.6866       0.6571     0.6875     3.94
54       0.7248   0.6835       0.7714     0.7133     4.03
61       0.6383   0.6250       0.6522     0.6731     3.25
62       0.4912   0.4118       0.6087     0.4528     3.91
63       0.6623   0.6173       0.7143     0.6507     3.90
64       0.7007   0.7164       0.6857     0.7192     3.88
66       0.6220   0.5426       0.7286     0.5724     3.92
67       0.6194   0.5647       0.6857     0.5959     3.79
68       0.6575   0.6316       0.6857     0.6575     4.01
72       0.4328   0.4531       0.4143     0.4830     62.07
73       0.4654   0.4157       0.5286     0.4218     28.14
