
Sample-level average across 5 folds - Epoch 50
Overall Results:
Macro-F1: 0.7191
Macro-Precision: 0.7182
Macro-Recall: 0.7204
Accuracy: 0.7275

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7939   0.8667       0.7324     0.8058     3.02
2        0.6939   0.6711       0.7183     0.7867     3.00
3        0.7451   0.6951       0.8028     0.8219     3.05
4        0.7376   0.7429       0.7324     0.8311     3.11
5        0.6122   0.5921       0.6338     0.7397     3.83
6        0.7183   0.7286       0.7083     0.8214     3.11
7        0.5342   0.5200       0.5493     0.6895     3.88
8        0.5882   0.6154       0.5634     0.7466     3.91
9        0.7619   0.7368       0.7887     0.8416     3.12
10       0.5797   0.5970       0.5634     0.7376     3.84
11       0.6323   0.5833       0.6901     0.7421     3.90
12       0.6240   0.7222       0.5493     0.6803     3.89
13       0.7755   0.7500       0.8028     0.8507     3.13
14       0.6536   0.6098       0.7042     0.7602     3.88
15       0.7763   0.7284       0.8310     0.8462     3.05
16       0.8060   0.8571       0.7606     0.8219     3.03
17       0.7857   0.7971       0.7746     0.7945     3.10
18       0.8116   0.8358       0.7887     0.8219     3.07
21       0.5116   0.5500       0.4783     0.7162     4.11
22       0.4255   0.4167       0.4348     0.6351     4.16
31       0.8062   0.8667       0.7536     0.8252     3.13
32       0.7794   0.7910       0.7681     0.7902     3.12
33       0.5693   0.5735       0.5652     0.5903     3.23
34       0.7801   0.7639       0.7971     0.7832     3.13
41       0.5375   0.4778       0.6143     0.4932     3.79
42       0.6522   0.6522       0.6522     0.6923     3.25
43       0.6038   0.5333       0.6957     0.6038     3.89
45       0.6014   0.5890       0.6143     0.6014     4.00
51       0.7273   0.7123       0.7429     0.7292     3.80
52       0.7194   0.7246       0.7143     0.7292     3.83
53       0.7111   0.7385       0.6857     0.7292     3.94
54       0.7092   0.7042       0.7143     0.7133     4.03
61       0.5455   0.5714       0.5217     0.6154     3.25
62       0.4444   0.3871       0.5217     0.4340     3.91
63       0.6712   0.6447       0.7000     0.6712     3.90
64       0.6912   0.7121       0.6714     0.7123     3.88
66       0.6790   0.5978       0.7857     0.6414     3.92
67       0.6490   0.6049       0.7000     0.6370     3.79
68       0.6667   0.6250       0.7143     0.6575     4.01
72       0.4317   0.4348       0.4286     0.4626     62.07
73       0.4430   0.4177       0.4714     0.4354     28.14
