
Sample-level average across 5 folds - Epoch 39
Overall Results:
Macro-F1: 0.7086
Macro-Precision: 0.7171
Macro-Recall: 0.7050
Accuracy: 0.7256

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7846   0.8644       0.7183     0.7986     3.02
2        0.7153   0.7424       0.6901     0.8152     3.00
3        0.7075   0.6842       0.7324     0.8037     3.05
4        0.6970   0.7541       0.6479     0.8174     3.11
5        0.6316   0.6774       0.5915     0.7763     3.83
6        0.6765   0.7188       0.6389     0.8036     3.11
7        0.5857   0.5942       0.5775     0.7352     3.88
8        0.6142   0.6964       0.5493     0.7783     3.91
9        0.7368   0.7903       0.6901     0.8416     3.12
10       0.5781   0.6491       0.5211     0.7557     3.84
11       0.6294   0.6250       0.6338     0.7602     3.90
12       0.6341   0.7500       0.5493     0.6939     3.89
13       0.7176   0.7833       0.6620     0.8326     3.13
14       0.5797   0.5970       0.5634     0.7376     3.88
15       0.7246   0.7463       0.7042     0.8281     3.05
16       0.7244   0.8214       0.6479     0.7603     3.03
17       0.7385   0.8136       0.6761     0.7671     3.10
18       0.7846   0.8644       0.7183     0.8082     3.07
21       0.4324   0.5714       0.3478     0.7162     4.11
22       0.3784   0.5000       0.3043     0.6892     4.16
31       0.7559   0.8276       0.6957     0.7832     3.13
32       0.7402   0.8103       0.6812     0.7692     3.12
33       0.4628   0.5385       0.4058     0.5486     3.23
34       0.7328   0.7742       0.6957     0.7552     3.13
41       0.5278   0.5135       0.5429     0.5342     3.79
42       0.7143   0.7895       0.6522     0.7692     3.25
43       0.5581   0.6000       0.5217     0.6415     3.89
45       0.4407   0.5417       0.3714     0.5385     4.00
51       0.7218   0.7619       0.6857     0.7431     3.80
52       0.7087   0.7895       0.6429     0.7431     3.83
53       0.6560   0.7455       0.5857     0.7014     3.94
54       0.6880   0.7818       0.6143     0.7273     4.03
61       0.5000   0.6923       0.3913     0.6538     3.25
62       0.3265   0.3077       0.3478     0.3774     3.91
63       0.6562   0.7241       0.6000     0.6986     3.90
64       0.6818   0.7258       0.6429     0.7123     3.88
66       0.6338   0.6250       0.6429     0.6414     3.92
67       0.5625   0.6207       0.5143     0.6164     3.79
68       0.5556   0.6250       0.5000     0.6164     4.01
72       0.4030   0.4219       0.3857     0.4558     62.07
73       0.4234   0.4328       0.4143     0.4626     28.14
