
Variant-level average across 5 folds - Epoch 34
Overall Results:
Macro-F1: 0.6280
Macro-Precision: 0.6275
Macro-Recall: 0.6307
Accuracy: 0.6358

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8358   0.8889       0.7887     0.8417     3.02
2        0.7297   0.7013       0.7606     0.8104     3.00
3        0.7643   0.6977       0.8451     0.8311     3.05
4        0.7353   0.7692       0.7042     0.8356     3.11
5        0.4912   0.4200       0.5915     0.6027     3.83
6        0.7451   0.7037       0.7917     0.8259     3.11
7        0.4382   0.3645       0.5493     0.5434     3.88
8        0.1958   0.1944       0.1972     0.4796     3.91
9        0.6709   0.6092       0.7465     0.7647     3.12
10       0.5938   0.6667       0.5352     0.7647     3.84
11       0.6413   0.5221       0.8310     0.7014     3.90
12       0.4194   0.4906       0.3662     0.5102     3.89
13       0.7532   0.6988       0.8169     0.8281     3.13
14       0.4162   0.3529       0.5070     0.5430     3.88
15       0.7308   0.6706       0.8028     0.8100     3.05
16       0.7407   0.7812       0.7042     0.7603     3.03
17       0.8209   0.8730       0.7746     0.8356     3.10
18       0.7770   0.7941       0.7606     0.7877     3.07
21       0.4186   0.4500       0.3913     0.6622     4.11
22       0.1887   0.1667       0.2174     0.4189     4.16
31       0.7832   0.7568       0.8116     0.7832     3.13
32       0.7552   0.7297       0.7826     0.7552     3.12
33       0.2188   0.2373       0.2029     0.3056     3.23
34       0.7556   0.7727       0.7391     0.7692     3.13
41       0.2763   0.2561       0.3000     0.2466     3.79
42       0.2041   0.1923       0.2174     0.2500     3.25
43       0.2857   0.2692       0.3043     0.3396     3.89
45       0.5271   0.5763       0.4857     0.5734     4.00
51       0.6049   0.5326       0.7000     0.5556     3.80
52       0.7234   0.7183       0.7286     0.7292     3.83
53       0.6503   0.5699       0.7571     0.6042     3.94
54       0.7077   0.7667       0.6571     0.7343     4.03
61       0.5833   0.5600       0.6087     0.6154     3.25
62       0.2745   0.2500       0.3043     0.3019     3.91
63       0.5677   0.5176       0.6286     0.5411     3.90
64       0.6338   0.6250       0.6429     0.6438     3.88
66       0.4204   0.3793       0.4714     0.3724     3.92
67       0.3611   0.3514       0.3714     0.3699     3.79
68       0.6341   0.5532       0.7429     0.5890     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.5286   0.5286       0.5286     0.5510     28.14
