
Sample-level average across 5 folds - Epoch 8
Overall Results:
Macro-F1: 0.6795
Macro-Precision: 0.6794
Macro-Recall: 0.6851
Accuracy: 0.6845

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7692   0.7639       0.7746     0.7626     3.02
2        0.6415   0.5795       0.7183     0.7299     3.00
3        0.6748   0.5978       0.7746     0.7580     3.05
4        0.6490   0.6125       0.6901     0.7580     3.11
5        0.7097   0.6548       0.7746     0.7945     3.83
6        0.5926   0.5333       0.6667     0.7054     3.11
7        0.6667   0.5934       0.7606     0.7534     3.88
8        0.5906   0.5641       0.6197     0.7240     3.91
9        0.6164   0.6000       0.6338     0.7466     3.12
10       0.6710   0.6190       0.7324     0.7692     3.84
11       0.6000   0.5393       0.6761     0.7104     3.90
12       0.5600   0.6481       0.4930     0.6259     3.89
13       0.6792   0.6136       0.7606     0.7692     3.13
14       0.6909   0.6064       0.8028     0.7692     3.88
15       0.6883   0.6386       0.7465     0.7828     3.05
16       0.7500   0.7397       0.7606     0.7534     3.03
17       0.6957   0.7164       0.6761     0.7123     3.10
18       0.7310   0.7162       0.7465     0.7329     3.07
21       0.3333   0.4615       0.2609     0.6757     4.11
22       0.4444   0.3871       0.5217     0.5946     4.16
31       0.7092   0.6944       0.7246     0.7133     3.13
32       0.6950   0.6806       0.7101     0.6993     3.12
33       0.4966   0.4737       0.5217     0.4931     3.23
34       0.7727   0.8095       0.7391     0.7902     3.13
41       0.5369   0.5063       0.5714     0.5274     3.79
42       0.4490   0.4231       0.4783     0.4808     3.25
43       0.6032   0.4750       0.8261     0.5283     3.89
45       0.5733   0.5375       0.6143     0.5524     4.00
51       0.6710   0.6118       0.7429     0.6458     3.80
52       0.6582   0.5909       0.7429     0.6250     3.83
53       0.6667   0.6364       0.7000     0.6597     3.94
54       0.6203   0.5568       0.7000     0.5804     4.03
61       0.5600   0.5185       0.6087     0.5769     3.25
62       0.5000   0.4483       0.5652     0.5094     3.91
63       0.6753   0.6190       0.7429     0.6575     3.90
64       0.6788   0.5895       0.8000     0.6370     3.88
66       0.7006   0.6322       0.7857     0.6759     3.92
67       0.6538   0.5930       0.7286     0.6301     3.79
68       0.6708   0.5934       0.7714     0.6370     4.01
72       0.3913   0.3971       0.3857     0.4286     62.07
73       0.5161   0.4706       0.5714     0.4898     28.14
