
Variant-level average across 5 folds - Epoch 25
Overall Results:
Macro-F1: 0.6372
Macro-Precision: 0.6365
Macro-Recall: 0.6388
Accuracy: 0.6467

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7874   0.8929       0.7042     0.8058     3.02
2        0.6821   0.5784       0.8310     0.7393     3.00
3        0.7770   0.7941       0.7606     0.8584     3.05
4        0.7500   0.7846       0.7183     0.8447     3.11
5        0.5621   0.5244       0.6056     0.6941     3.83
6        0.5590   0.5056       0.6250     0.6830     3.11
7        0.3396   0.3068       0.3803     0.5205     3.88
8        0.1943   0.1635       0.2394     0.3620     3.91
9        0.6108   0.5312       0.7183     0.7059     3.12
10       0.6569   0.6818       0.6338     0.7873     3.84
11       0.6115   0.5581       0.6761     0.7240     3.90
12       0.2063   0.2364       0.1831     0.3197     3.89
13       0.7746   0.7746       0.7746     0.8552     3.13
14       0.4353   0.3737       0.5211     0.5656     3.88
15       0.8400   0.7975       0.8873     0.8914     3.05
16       0.7338   0.7500       0.7183     0.7466     3.03
17       0.7154   0.8462       0.6197     0.7603     3.10
18       0.7123   0.6933       0.7324     0.7123     3.07
21       0.5106   0.5000       0.5217     0.6892     4.11
22       0.3390   0.2778       0.4348     0.4730     4.16
31       0.7442   0.8000       0.6957     0.7692     3.13
32       0.8429   0.8310       0.8551     0.8462     3.12
33       0.3088   0.3134       0.3043     0.3472     3.23
34       0.7761   0.8000       0.7536     0.7902     3.13
41       0.3684   0.3415       0.4000     0.3425     3.79
42       0.2857   0.2692       0.3043     0.3269     3.25
43       0.3600   0.3333       0.3913     0.3962     3.89
45       0.5645   0.6481       0.5000     0.6224     4.00
51       0.7222   0.7027       0.7429     0.7222     3.80
52       0.7591   0.7761       0.7429     0.7708     3.83
53       0.6667   0.6486       0.6857     0.6667     3.94
54       0.7121   0.7581       0.6714     0.7343     4.03
61       0.3721   0.4000       0.3478     0.4808     3.25
62       0.4561   0.3824       0.5652     0.4151     3.91
63       0.6133   0.5750       0.6571     0.6027     3.90
64       0.7218   0.7619       0.6857     0.7466     3.88
66       0.5212   0.4526       0.6143     0.4552     3.92
67       0.5373   0.5625       0.5143     0.5753     3.79
68       0.5974   0.5476       0.6571     0.5753     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.4320   0.4909       0.3857     0.5170     28.14
