
Sample-level average across 5 folds - Epoch 30
Overall Results:
Macro-F1: 0.7094
Macro-Precision: 0.7085
Macro-Recall: 0.7106
Accuracy: 0.7181

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8028   0.8028       0.8028     0.7986     3.02
2        0.6579   0.6173       0.7042     0.7536     3.00
3        0.7190   0.6707       0.7746     0.8037     3.05
4        0.6923   0.6353       0.7606     0.7808     3.11
5        0.6232   0.6418       0.6056     0.7626     3.83
6        0.6757   0.6579       0.6944     0.7857     3.11
7        0.6093   0.5750       0.6479     0.7306     3.88
8        0.6154   0.6111       0.6197     0.7511     3.91
9        0.6883   0.6386       0.7465     0.7828     3.12
10       0.5714   0.6129       0.5352     0.7421     3.84
11       0.6013   0.5610       0.6479     0.7240     3.90
12       0.6000   0.7347       0.5070     0.6735     3.89
13       0.7425   0.6458       0.8732     0.8054     3.13
14       0.6803   0.6579       0.7042     0.7873     3.88
15       0.7582   0.7073       0.8169     0.8326     3.05
16       0.7391   0.7612       0.7183     0.7534     3.03
17       0.7413   0.7361       0.7465     0.7466     3.10
18       0.8175   0.8485       0.7887     0.8288     3.07
21       0.4762   0.5263       0.4348     0.7027     4.11
22       0.4706   0.4286       0.5217     0.6351     4.16
31       0.7794   0.7910       0.7681     0.7902     3.13
32       0.7407   0.7576       0.7246     0.7552     3.12
33       0.5532   0.5417       0.5652     0.5625     3.23
34       0.7727   0.8095       0.7391     0.7902     3.13
41       0.5588   0.5758       0.5429     0.5890     3.79
42       0.6047   0.6500       0.5652     0.6731     3.25
43       0.5263   0.4412       0.6522     0.4906     3.89
45       0.6207   0.6000       0.6429     0.6154     4.00
51       0.7445   0.7612       0.7286     0.7569     3.80
52       0.7591   0.7761       0.7429     0.7708     3.83
53       0.7068   0.7460       0.6714     0.7292     3.94
54       0.7246   0.7353       0.7143     0.7343     4.03
61       0.5263   0.6667       0.4348     0.6538     3.25
62       0.3673   0.3462       0.3913     0.4151     3.91
63       0.6471   0.6667       0.6286     0.6712     3.90
64       0.7121   0.7581       0.6714     0.7397     3.88
66       0.6275   0.5783       0.6857     0.6069     3.92
67       0.7172   0.6933       0.7429     0.7192     3.79
68       0.6797   0.6265       0.7429     0.6644     4.01
72       0.3472   0.3378       0.3571     0.3605     62.07
73       0.3841   0.3580       0.4143     0.3673     28.14
