
Variant-level average across 5 folds - Epoch 27
Overall Results:
Macro-F1: 0.6233
Macro-Precision: 0.6240
Macro-Recall: 0.6281
Accuracy: 0.6289

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8406   0.8657       0.8169     0.8417     3.02
2        0.6364   0.5333       0.7887     0.6967     3.00
3        0.7514   0.6373       0.9155     0.8037     3.05
4        0.6970   0.7541       0.6479     0.8174     3.11
5        0.5223   0.4767       0.5775     0.6575     3.83
6        0.6592   0.5514       0.8194     0.7277     3.11
7        0.4211   0.3600       0.5070     0.5479     3.88
8        0.2069   0.1748       0.2535     0.3756     3.91
9        0.5153   0.4565       0.5915     0.6425     3.12
10       0.5455   0.5902       0.5070     0.7285     3.84
11       0.5882   0.5051       0.7042     0.6833     3.90
12       0.3485   0.3770       0.3239     0.4150     3.89
13       0.6871   0.6087       0.7887     0.7692     3.13
14       0.5057   0.4272       0.6197     0.6109     3.88
15       0.7665   0.6667       0.9014     0.8235     3.05
16       0.6714   0.6812       0.6620     0.6849     3.03
17       0.8271   0.8871       0.7746     0.8425     3.10
18       0.6944   0.6849       0.7042     0.6986     3.07
21       0.4000   0.4091       0.3913     0.6351     4.11
22       0.3607   0.2895       0.4783     0.4730     4.16
31       0.7619   0.7179       0.8116     0.7552     3.13
32       0.8227   0.8056       0.8406     0.8252     3.12
33       0.2836   0.2923       0.2754     0.3333     3.23
34       0.7049   0.8113       0.6232     0.7483     3.13
41       0.2571   0.2571       0.2571     0.2877     3.79
42       0.2692   0.2414       0.3043     0.2692     3.25
43       0.3200   0.2963       0.3478     0.3585     3.89
45       0.6043   0.6087       0.6000     0.6154     4.00
51       0.6391   0.5455       0.7714     0.5764     3.80
52       0.8143   0.8143       0.8143     0.8194     3.83
53       0.6164   0.5506       0.7000     0.5764     3.94
54       0.7576   0.8065       0.7143     0.7762     4.03
61       0.5000   0.5238       0.4783     0.5769     3.25
62       0.5085   0.4167       0.6522     0.4528     3.91
63       0.5443   0.4886       0.6143     0.5068     3.90
64       0.7445   0.7612       0.7286     0.7603     3.88
66       0.5497   0.4653       0.6714     0.4690     3.92
67       0.5195   0.4762       0.5714     0.4932     3.79
68       0.6509   0.5556       0.7857     0.5959     4.01
72       0.0403   0.0380       0.0429     0.0272     62.07
73       0.4733   0.5082       0.4429     0.5306     28.14
